 atomic_number   29.000000000000000     
 eigenvalues_eV  -8727.3958197767242       -1037.6721984328531       -911.01999694880806       -110.32901945850583       -70.937290216082943       -5.3622531023663234       -4.1964318976142962     
 unl(r)=Rnl(r)*r for spin=up in 1/sqrt(au)
   2.2372604666951297E-004  -129512.60257727990        6.7705675478630462E-002   2.0721526115245095E-002   3.5371878959999826E-005   7.9258782293931216E-003   1.3307741108139512E-005   2.7999251923318984E-009   1.7425839222974145E-003
   2.2406082447291848E-004  -129318.92819029171        6.7806945782313652E-002   2.0752520168887002E-002   3.5477795610341666E-005   7.9377332957981626E-003   1.3347589466088552E-005   2.8125115520372097E-009   1.7451903776653213E-003
   2.2439610322907099E-004  -129125.54317911650        6.7908365659172118E-002   2.0783559998490578E-002   3.5584028481574999E-005   7.9496058712127463E-003   1.3387556793753209E-005   2.8251544212844694E-009   1.7478006825632283E-003
   2.2473188368758306E-004  -128932.44711138625        6.8009935327149093E-002   2.0814645670750052E-002   3.5690578517638144E-005   7.9614959811467097E-003   1.3427643446264805E-005   2.8378540538708154E-009   1.7504148425997188E-003
   2.2506816659918899E-004  -128739.63955537893        6.8111655004496424E-002   2.0845777252454057E-002   3.5797446665280449E-005   7.9734036511459969E-003   1.3467849779812213E-005   2.8506107047322591E-009   1.7530328633913168E-003
   2.2540495271574645E-004  -128547.12008001750        6.8213524909774989E-002   2.0876954810485789E-002   3.5904633874070590E-005   7.9853289067927154E-003   1.3508176151645011E-005   2.8634246299487956E-009   1.7556547505624960E-003
   2.2574224279023819E-004  -128354.88825486909        6.8315545261855140E-002   2.0908178411823103E-002   3.6012141096404966E-005   7.9972717737051835E-003   1.3548622920076630E-005   2.8762960867495353E-009   1.7582805097456915E-003
   2.2608003757677365E-004  -128162.94365014386        6.8417716279917107E-002   2.0939448123538651E-002   3.6119969287516093E-005   8.0092322775379751E-003   1.3589190444487506E-005   2.8892253335178582E-009   1.7609101465813099E-003
   2.2641833783059072E-004  -127971.28583669427        6.8520038183451357E-002   2.0970764012800010E-002   3.6228119405481040E-005   8.0212104439819718E-003   1.3629879085328260E-005   2.9022126297965942E-009   1.7635436667177396E-003
   2.2675714430805743E-004  -127779.91438601390        6.8622511192259095E-002   2.1002126146869811E-002   3.6336592411229866E-005   8.0332062987644066E-003   1.3670689204122866E-005   2.9152582362932210E-009   1.7661810758113617E-003
   2.2709645776667362E-004  -127588.82887023650        6.8725135526452596E-002   2.1033534593105849E-002   3.6445389268554085E-005   8.0452198676489155E-003   1.3711621163471850E-005   2.9283624148850915E-009   1.7688223795265610E-003
   2.2743627896507258E-004  -127398.02886213528        6.8827911406455666E-002   2.1064989418961226E-002   3.6554510944115193E-005   8.0572511764355845E-003   1.3752675327055479E-005   2.9415254286246803E-009   1.7714675835357357E-003
   2.2777660866302288E-004  -127207.51393512168        6.8930839053004025E-002   2.1096490691984462E-002   3.6663958407453170E-005   8.0693002509609982E-003   1.3793852059636975E-005   2.9547475417448558E-009   1.7741166935193087E-003
   2.2811744762142992E-004  -127017.28366324454        6.9033918687145729E-002   2.1128038479819641E-002   3.6773732630995030E-005   8.0813671170982850E-003   1.3835151727065723E-005   2.9680290196641753E-009   1.7767697151657375E-003
   2.2845879660233774E-004  -126827.33762118913        6.9137150530241609E-002   2.1159632850206524E-002   3.6883834590063399E-005   8.0934518007571721E-003   1.3876574696280506E-005   2.9813701289922032E-009   1.7794266541715266E-003
   2.2880065636893065E-004  -126637.67538427618        6.9240534803965678E-002   2.1191273870980673E-002   3.6994265262885142E-005   8.1055543278840316E-003   1.3918121335312731E-005   2.9947711375348538E-009   1.7820875162412354E-003
   2.2914302768553500E-004  -126448.29652846101        6.9344071730305490E-002   2.1222961610073584E-002   3.7105025630599922E-005   8.1176747244619193E-003   1.3959792013289684E-005   3.0082323142997603E-009   1.7847523070874914E-003
   2.2948591131762084E-004  -126259.20063033245        6.9447761531562624E-002   2.1254696135512823E-002   3.7216116677268932E-005   8.1298130165106432E-003   1.4001587100437778E-005   3.0217539295016607E-009   1.7874210324309993E-003
   2.2982930803180368E-004  -126070.38726711198        6.9551604430353103E-002   2.1286477515422127E-002   3.7327539389883511E-005   8.1419692300867905E-003   1.4043506968085821E-005   3.0353362545678171E-009   1.7900936980005527E-003
   2.3017321859584609E-004  -125881.85601665285        6.9655600649607755E-002   2.1318305818021559E-002   3.7439294758373862E-005   8.1541433912837927E-003   1.4085551988668281E-005   3.0489795621434533E-009   1.7927703095330439E-003
   2.3051764377865960E-004  -125693.60645743887        6.9759750412572638E-002   2.1350181111627627E-002   3.7551383775617798E-005   8.1663355262319628E-003   1.4127722535728587E-005   3.0626841260972175E-009   1.7954508727734753E-003
   2.3086258435030626E-004  -125505.63816858389        6.9864053942809520E-002   2.1382103464653392E-002   3.7663807437449484E-005   8.1785456610985567E-003   1.4170018983922403E-005   3.0764502215266708E-009   1.7981353934749698E-003
   2.3120804108200046E-004  -125317.95072983039        6.9968511464196220E-002   2.1414072945608629E-002   3.7776566742668195E-005   8.1907738220878077E-003   1.4212441709020945E-005   3.0902781247638007E-009   1.8008238773987817E-003
   2.3155401474611058E-004  -125130.54372154894        7.0073123200927082E-002   2.1446089623099934E-002   3.7889662693047162E-005   8.2030200354409853E-003   1.4254991087914287E-005   3.1041681133805562E-009   1.8035163303143074E-003
   2.3190050611616075E-004  -124943.41672473701        7.0177889377513375E-002   2.1478153565830847E-002   3.8003096293342381E-005   8.2152843274364389E-003   1.4297667498614684E-005   3.1181204661944123E-009   1.8062127579990957E-003
   2.3224751596683261E-004  -124756.56932101818        7.0282810218783687E-002   2.1510264842602003E-002   3.8116868551301463E-005   8.2275667243896494E-003   1.4340471320259910E-005   3.1321354632739547E-009   1.8089131662388596E-003
   2.3259504507396698E-004  -124570.00109264109        7.0387885949884405E-002   2.1542423522311237E-002   3.8230980477672534E-005   8.2398672526532817E-003   1.4383402933116591E-005   3.1462133859444952E-009   1.8116175608274858E-003
   2.3294309421456567E-004  -124383.71162247851        7.0493116796280064E-002   2.1574629673953724E-002   3.8345433086213132E-005   8.2521859386172278E-003   1.4426462718583568E-005   3.1603545167937049E-009   1.8143259475670471E-003
   2.3329166416679315E-004  -124197.70049402659        7.0598502983753808E-002   2.1606883366622105E-002   3.8460227393699161E-005   8.2645228087086554E-003   1.4469651059195249E-005   3.1745591396772781E-009   1.8170383322678113E-003
   2.3364075570997831E-004  -124011.96729140368        7.0704044738407815E-002   2.1639184669506616E-002   3.8575364419933834E-005   8.2768778893920602E-003   1.4512968338624984E-005   3.1888275397246227E-009   1.8197547207482536E-003
   2.3399036962461621E-004  -123826.51159934959        7.0809742286663702E-002   2.1671533651895218E-002   3.8690845187756679E-005   8.2892512071693208E-003   1.4556414941688454E-005   3.2031600033445691E-009   1.8224751188350668E-003
   2.3434050669236982E-004  -123641.33300322447        7.0915595855262956E-002   2.1703930383173725E-002   3.8806670723052545E-005   8.3016427885797342E-003   1.4599991254347055E-005   3.2175568182311132E-009   1.8251995323631722E-003
   2.3469116769607180E-004  -123456.43108900814        7.1021605671267349E-002   2.1736374932825934E-002   3.8922842054760640E-005   8.3140526602000792E-003   1.4643697663711297E-005   3.2320182733691779E-009   1.8279279671757297E-003
   2.3504235341972616E-004  -123271.80544329894        7.1127771962059369E-002   2.1768867370433747E-002   3.9039360214883614E-005   8.3264808486446535E-003   1.4687534558044228E-005   3.2465446590404051E-009   1.8306604291241505E-003
   2.3539406464851014E-004  -123087.45565331292        7.1234094955342636E-002   2.1801407765677319E-002   3.9156226238496642E-005   8.3389273805653356E-003   1.4731502326764847E-005   3.2611362668289732E-009   1.8333969240681065E-003
   2.3574630216877587E-004  -122903.38130688283        7.1340574879142346E-002   2.1833996188335161E-002   3.9273441163756562E-005   8.3513922826516252E-003   1.4775601360451539E-005   3.2757933896274361E-009   1.8361374578755411E-003
   2.3609906676805214E-004  -122719.58199245736        7.1447211961805659E-002   2.1866632708284289E-002   3.9391006031911017E-005   8.3638755816306948E-003   1.4819832050845517E-005   3.2905163216425955E-009   1.8388820364226811E-003
   2.3645235923504618E-004  -122536.05729909998        7.1554006432002160E-002   2.1899317395500356E-002   3.9508921887307624E-005   8.3763773042674402E-003   1.4864194790854274E-005   3.3053053584013941E-009   1.8416306655940466E-003
   2.3680618035964545E-004  -122352.80681648827        7.1660958518724269E-002   2.1932050320057767E-002   3.9627189777403182E-005   8.3888974773645326E-003   1.4908689974555048E-005   3.3201607967568379E-009   1.8443833512824634E-003
   2.3716053093291939E-004  -122169.83013491280        7.1768068451287637E-002   2.1964831552129811E-002   3.9745810752772921E-005   8.4014361277624620E-003   1.4953317997198293E-005   3.3350829348939426E-009   1.8471400993890716E-003
   2.3751541174712109E-004  -121987.12684527638        7.1875336459331654E-002   2.1997661161988816E-002   3.9864785867119734E-005   8.4139932823395942E-003   1.4998079255211163E-005   3.3500720723357092E-009   1.8499009158233391E-003
   2.3787082359568923E-004  -121804.69653909300        7.1982762772819772E-002   2.2030539220006244E-002   3.9984116177283480E-005   8.4265689680122196E-003   1.5042974146201001E-005   3.3651285099491252E-009   1.8526658065030706E-003
   2.3822676727324976E-004  -121622.53880848704        7.2090347622040016E-002   2.2063465796652838E-002   4.0103802743250296E-005   8.4391632117345929E-003   1.5088003068958853E-005   3.3802525499511936E-009   1.8554347773544198E-003
   2.3858324357561763E-004  -121440.65324619225        7.2198091237605358E-002   2.2096440962498760E-002   4.0223846628161929E-005   8.4517760404989994E-003   1.5133166423462976E-005   3.3954444959149874E-009   1.8582078343118997E-003
   2.3894025329979871E-004  -121259.03944555092        7.2305993850454178E-002   2.2129464788213718E-002   4.0344248898325112E-005   8.4644074813357926E-003   1.5178464610882359E-005   3.4107046527757307E-009   1.8609849833183939E-003
   2.3929779724399141E-004  -121077.69700051296        7.2414055691850707E-002   2.2162537344567079E-002   4.0465010623220958E-005   8.4770575613134485E-003   1.5223898033580267E-005   3.4260333268369111E-009   1.8637662303251676E-003
   2.3965587620758863E-004  -120896.62550563493        7.2522276993385384E-002   2.2195658702428029E-002   4.0586132875514391E-005   8.4897263075386191E-003   1.5269467095117778E-005   3.4414308257764145E-009   1.8665515812918785E-003
   2.4001449099117936E-004  -120715.82455607920        7.2630657986975364E-002   2.2228828932765676E-002   4.0707616731063573E-005   8.5024137471561741E-003   1.5315172200257344E-005   3.4568974586526901E-009   1.8693410421865878E-003
   2.4037364239655064E-004  -120535.29374761302        7.2739198904864882E-002   2.2262048106649213E-002   4.0829463268929428E-005   8.5151199073492580E-003   1.5361013754966354E-005   3.4724335359109433E-009   1.8721346189857721E-003
   2.4073333122668928E-004  -120355.03267660760        7.2847899979625763E-002   2.2295316295248013E-002   4.0951673571385112E-005   8.5278448153393409E-003   1.5406992166420719E-005   3.4880393693893548E-009   1.8749323176743321E-003
   2.4109355828578360E-004  -120175.04094003732        7.2956761444157775E-002   2.2328633569831793E-002   4.1074248723925550E-005   8.5405884983862645E-003   1.5453107843008445E-005   3.5037152723253286E-009   1.8777341442456070E-003
   2.4145432437922538E-004  -119995.31813547858        7.3065783531689105E-002   2.2362000001770722E-002   4.1197189815277027E-005   8.5533509837882951E-003   1.5499361194333251E-005   3.5194615593617686E-009   1.8805401047013830E-003
   2.4181563031361149E-004  -119815.86386110917        7.3174966475776773E-002   2.2395415662535573E-002   4.1320497937406759E-005   8.5661322988821731E-003   1.5545752631218153E-005   3.5352785465533801E-009   1.8833502050519049E-003
   2.4217747689674578E-004  -119636.67771570722        7.3284310510307066E-002   2.2428880623697835E-002   4.1444174185532519E-005   8.5789324710431637E-003   1.5592282565709108E-005   3.5511665513730048E-009   1.8861644513158888E-003
   2.4253986493764091E-004  -119457.75929865037        7.3393815869495990E-002   2.2462394956929869E-002   4.1568219658132279E-005   8.5917515276851108E-003   1.5638951411078631E-005   3.5671258927179790E-009   1.8889828495205309E-003
   2.4290279524652011E-004  -119279.10820991478        7.3503482787889679E-002   2.2495958734005013E-002   4.1692635456953909E-005   8.6045894962604782E-003   1.5685759581829435E-005   3.5831568909165242E-009   1.8918054057015200E-003
   2.4326626863481902E-004  -119100.72405007435        7.3613311500364820E-002   2.2529572026797732E-002   4.1817422687024850E-005   8.6174464042604142E-003   1.5732707493698092E-005   3.5992598677341636E-009   1.8946321259030487E-003
   2.4363028591518746E-004  -118922.60642029974        7.3723302242129155E-002   2.2563234907283757E-002   4.1942582456661880E-005   8.6303222792147912E-003   1.5779795563658678E-005   3.6154351463801693E-009   1.8974630161778235E-003
   2.4399484790149130E-004  -118744.75492235759        7.3833455248721813E-002   2.2596947447540195E-002   4.2068115877480874E-005   8.6432171486922581E-003   1.5827024209926472E-005   3.6316830515140364E-009   1.9002980825870777E-003
   2.4435995540881422E-004  -118567.16915860945        7.3943770756013827E-002   2.2630709719745686E-002   4.2194024064406571E-005   8.6561310403002970E-003   1.5874393851961614E-005   3.6480039092519885E-009   1.9031373312005809E-003
   2.4472560925345964E-004  -118389.84873201113        7.4054249000208530E-002   2.2664521796180514E-002   4.2320308135682417E-005   8.6690639816852672E-003   1.5921904910472820E-005   3.6643980471735111E-009   1.9059807680966506E-003
   2.4509181025295242E-004  -118212.79324611150        7.4164890217841992E-002   2.2698383749226760E-002   4.2446969212880397E-005   8.6820160005324620E-003   1.5969557807421071E-005   3.6808657943279132E-009   1.9088283993621646E-003
   2.4545855922604079E-004  -118036.00230505191        7.4275694645783499E-002   2.2732295651368428E-002   4.2574008420910964E-005   8.6949871245661520E-003   1.6017352966023352E-005   3.6974074812409201E-009   1.9116802310925700E-003
   2.4582585699269808E-004  -117859.47551356519        7.4386662521235936E-002   2.2766257575191563E-002   4.2701426888032881E-005   8.7079773815496482E-003   1.6065290810756352E-005   3.7140234399212958E-009   1.9145362693918973E-003
   2.4619370437412458E-004  -117683.21247697470        7.4497794081736249E-002   2.2800269593384416E-002   4.2829225745863205E-005   8.7209867992853411E-003   1.6113371767360223E-005   3.7307140038674915E-009   1.9173965203727683E-003
   2.4656210219274952E-004  -117507.21280119347        7.4609089565155870E-002   2.2834331778737553E-002   4.2957406129387223E-005   8.7340154056147583E-003   1.6161596262842327E-005   3.7474795080743310E-009   1.9202609901564107E-003
   2.4693105127223270E-004  -117331.47609272343        7.4720549209701198E-002   2.2868444204143999E-002   4.3085969176968482E-005   8.7470632284186133E-003   1.6209964725480989E-005   3.7643202890397173E-009   1.9231296848726664E-003
   2.4730055243746648E-004  -117156.00195865436        7.4832173253913961E-002   2.2902606942599362E-002   4.3214916030358795E-005   8.7601302956168605E-003   1.6258477584829274E-005   3.7812366847713769E-009   1.9260026106600052E-003
   2.4767060651457751E-004  -116980.79000666317        7.4943961936671744E-002   2.2936820067201991E-002   4.3344247834708278E-005   8.7732166351687409E-003   1.6307135271718778E-005   3.7982290347936300E-009   1.9288797736655343E-003
   2.4804121433092866E-004  -116805.83984501295        7.5055915497188347E-002   2.2971083651153079E-002   4.3473965738575489E-005   8.7863222750728352E-003   1.6355938218263410E-005   3.8152976801541913E-009   1.9317611800450110E-003
   2.4841237671512084E-004  -116631.15108255208        7.5168034175014276E-002   2.3005397767756824E-002   4.3604070893937501E-005   8.7994472433671218E-003   1.6404886857863196E-005   3.8324429634310050E-009   1.9346468359628523E-003
   2.4878409449699486E-004  -116456.72332871334        7.5280318210037181E-002   2.3039762490420546E-002   4.3734564456200047E-005   8.8125915681290159E-003   1.6453981625208117E-005   3.8496652287391022E-009   1.9375367475921485E-003
   2.4915636850763326E-004  -116282.55619351317        7.5392767842482292E-002   2.3074177892654826E-002   4.3865447584207714E-005   8.8257552774754344E-003   1.6503222956281907E-005   3.8669648217374995E-009   1.9404309211146725E-003
   2.4952919957936222E-004  -116108.64928755061        7.5505383312912858E-002   2.3108644048073661E-002   4.3996721440254152E-005   8.8389383995628405E-003   1.6552611288365914E-005   3.8843420896361235E-009   1.9433293627208923E-003
   2.4990258854575340E-004  -115935.00222200649        7.5618164862230552E-002   2.3143161030394554E-002   4.4128387190092273E-005   8.8521409625872873E-003   1.6602147060042950E-005   3.9017973812027614E-009   1.9462320786099820E-003
   2.5027653624162577E-004  -115761.61460864270        7.5731112731676015E-002   2.3177728913438701E-002   4.4260446002944578E-005   8.8653629947844925E-003   1.6651830711201142E-005   3.9193310467700498E-009   1.9491390749898328E-003
   2.5065104350304747E-004  -115588.48605980116        7.5844227162829139E-002   2.3212347771131094E-002   4.4392899051513370E-005   8.8786045244298676E-003   1.6701662683037810E-005   3.9369434382424954E-009   1.9520503580770653E-003
   2.5102611116733782E-004  -115415.61618840293        7.5957508397609702E-002   2.3247017677500665E-002   4.4525747511991174E-005   8.8918655798385753E-003   1.6751643418063352E-005   3.9546349091035213E-009   1.9549659340970401E-003
   2.5140174007306896E-004  -115243.00460794754        7.6070956678277665E-002   2.3281738706680426E-002   4.4658992564071005E-005   8.9051461893655919E-003   1.6801773360105153E-005   3.9724058144225485E-009   1.9578858092838694E-003
   2.5177793106006792E-004  -115070.65093251193        7.6184572247433677E-002   2.3316510932907583E-002   4.4792635390956837E-005   8.9184463814057473E-003   1.6852052954311465E-005   3.9902565108621077E-009   1.9608099898804285E-003
   2.5215468496941841E-004  -114898.55477674968        7.6298355348019514E-002   2.3351334430523715E-002   4.4926677179373953E-005   8.9317661843937822E-003   1.6902482647155357E-005   4.0081873566849854E-009   1.9637384821383675E-003
   2.5253200264346273E-004  -114726.71575589009        7.6412306223318530E-002   2.3386209273974869E-002   4.5061119119579429E-005   8.9451056268044001E-003   1.6953062886438626E-005   4.0261987117613995E-009   1.9666712923181221E-003
   2.5290988492580359E-004  -114555.13348573747        7.6526425116956065E-002   2.3421135537811718E-002   4.5195962405372616E-005   8.9584647371523159E-003   1.7003794121295743E-005   4.0442909375762094E-009   1.9696084266889254E-003
   2.5328833266130606E-004  -114383.80758267004        7.6640712272899938E-002   2.3456113296689687E-002   4.5331208234105628E-005   8.9718435439923132E-003   1.7054676802197818E-005   4.0624643972361540E-009   1.9725498915288209E-003
   2.5366734669609946E-004  -114212.73766363932        7.6755167935460902E-002   2.3491142625369093E-002   4.5466857806693924E-005   8.9852420759192943E-003   1.7105711380956552E-005   4.0807194554771270E-009   1.9754956931246695E-003
   2.5404692787757926E-004  -114041.92334616900        7.6869792349293045E-002   2.3526223598715295E-002   4.5602912327626831E-005   8.9986603615683294E-003   1.7156898310728226E-005   4.0990564786714819E-009   1.9784458377721669E-003
   2.5442707705440891E-004  -113871.36424835445        7.6984585759394250E-002   2.3561356291698806E-002   4.5739373004978159E-005   9.0120984296147167E-003   1.7208238046017677E-005   4.1174758348353723E-009   1.9814003317758511E-003
   2.5480779507652183E-004  -113701.05998886147        7.7099548411106653E-002   2.3596540779395443E-002   4.5876241050416890E-005   9.0255563087740260E-003   1.7259731042682317E-005   4.1359778936361225E-009   1.9843591814491142E-003
   2.5518908279512320E-004  -113531.01018692573        7.7214680550117112E-002   2.3631777136986474E-002   4.6013517679217759E-005   9.0390340278021543E-003   1.7311377757936132E-005   4.1545630263996309E-009   1.9873223931142162E-003
   2.5557094106269191E-004  -113361.21446235178        7.7329982422457630E-002   2.3667065439758730E-002   4.6151204110272032E-005   9.0525316154953829E-003   1.7363178650353709E-005   4.1732316061178110E-009   1.9902899731022942E-003
   2.5595337073298251E-004  -113191.67243551224        7.7445454274505804E-002   2.3702405763104770E-002   4.6289301566098187E-005   9.0660491006904244E-003   1.7415134179874282E-005   4.1919840074560574E-009   1.9932619277533746E-003
   2.5633637266102711E-004  -113022.38372734700        7.7561096352985304E-002   2.3737798182523005E-002   4.6427811272852690E-005   9.0795865122644780E-003   1.7467244807805772E-005   4.2108206067607568E-009   1.9962382634163855E-003
   2.5671994770313725E-004  -112853.34795936213        7.7676908904966271E-002   2.3773242773617830E-002   4.6566734460340779E-005   9.0931438791352782E-003   1.7519510996828841E-005   4.2297417820668203E-009   1.9992189864491681E-003
   2.5710409671690583E-004  -112684.56475362949        7.7792892177865808E-002   2.3808739612099773E-002   4.6706072362027323E-005   9.1067212302611521E-003   1.7571933211000987E-005   4.2487479131052578E-009   2.0022041032184863E-003
   2.5748882056120899E-004  -112516.03373278538        7.7909046419448458E-002   2.3844288773785628E-002   4.6845826215047627E-005   9.1203185946410713E-003   1.7624511915760605E-005   4.2678393813107853E-009   2.0051936201000418E-003
   2.5787412009620810E-004  -112347.75452003007        7.8025371877826571E-002   2.3879890334598596E-002   4.6985997260218359E-005   9.1339360013147040E-003   1.7677247577931098E-005   4.2870165698294608E-009   2.0081875434784821E-003
   2.5825999618335168E-004  -112179.72673912681        7.8141868801460873E-002   2.3915544370568424E-002   4.7126586742048471E-005   9.1475734793624672E-003   1.7730140665724983E-005   4.3062798635263648E-009   2.0111858797474151E-003
   2.5864644968537728E-004  -112011.95001440088        7.8258537439160780E-002   2.3951250957831526E-002   4.7267595908750113E-005   9.1612310579055820E-003   1.7783191648748001E-005   4.3256296489933026E-009   2.0141886353094193E-003
   2.5903348146631342E-004  -111844.42397073905        7.8375378040084973E-002   2.3987010172631152E-002   4.7409026012249679E-005   9.1749087661061237E-003   1.7836400998003269E-005   4.3450663145565489E-009   2.0171958165760544E-003
   2.5942109239148153E-004  -111677.14823358844        7.8492390853741809E-002   2.4022822091317505E-002   4.7550878308198778E-005   9.1886066331670745E-003   1.7889769185895415E-005   4.3645902502846302E-009   2.0202074299678760E-003
   2.5980928332749786E-004  -111510.12242895583        7.8609576129989756E-002   2.4058686790347894E-002   4.7693154055985307E-005   9.2023246883323820E-003   1.7943296686234734E-005   4.3842018479961281E-009   2.0232234819144443E-003
   2.6019805514227552E-004  -111343.34618340674        7.8726934119037861E-002   2.4094604346286849E-002   4.7835854518744520E-005   9.2160629608870059E-003   1.7996983974241356E-005   4.4039015012675394E-009   2.0262439788543366E-003
   2.6058740870502626E-004  -111176.81912406479        7.8844465071446199E-002   2.4130574835806287E-002   4.7978980963370173E-005   9.2298214801569758E-003   1.8050831526549448E-005   4.4236896054411468E-009   2.0292689272351609E-003
   2.6097734488626253E-004  -111010.54087861060        7.8962169238126378E-002   2.4166598335685640E-002   4.8122534660525622E-005   9.2436002755094393E-003   1.8104839821211368E-005   4.4435665576329439E-009   2.0322983335135654E-003
