 atomic_number   14.000000000000000     
 eigenvalues_eV  -1773.4086998209229       -138.07068636912638       -95.644633463203277       -10.831741266136147       -4.1721768705975162     
 unl(r)=Rnl(r)*r for spin=up in 1/sqrt(au)
   4.6697835328015269E-004  -29942.772828467685        4.6651925479872729E-002   1.2368888133391116E-002   1.8744660086024115E-005   3.5560662190065920E-003   4.3702907918109685E-006
   4.6763555455254385E-004  -29900.639846734179        4.6717546883883070E-002   1.2386286407201002E-002   1.8797444544087058E-005   3.5610682376328502E-003   4.3825974126624116E-006
   4.6829368073614215E-004  -29858.566077261930        4.6783259433496642E-002   1.2403708845898531E-002   1.8850377211020680E-005   3.5660772036705882E-003   4.3949385881876549E-006
   4.6895273313261995E-004  -29816.551436835500        4.6849063253595280E-002   1.2421155482590131E-002   1.8903458502883625E-005   3.5710931266378500E-003   4.4073144153900871E-006
   4.6961271304548155E-004  -29774.595842356415        4.6914958469227067E-002   1.2438626350426286E-002   1.8956688836899731E-005   3.5761160160653468E-003   4.4197249915447582E-006
   4.7027362178006570E-004  -29732.699210842980        4.6980945205606577E-002   1.2456121482601607E-002   1.9010068631461279E-005   3.5811458814964752E-003   4.4321704141991410E-006
   4.7093546064354822E-004  -29690.861459430111        4.7047023588115022E-002   1.2473640912354868E-002   1.9063598306132276E-005   3.5861827324873302E-003   4.4446507811738900E-006
   4.7159823094494459E-004  -29649.082505369177        4.7113193742300517E-002   1.2491184672969079E-002   1.9117278281651703E-005   3.5912265786067219E-003   4.4571661905636054E-006
   4.7226193399511256E-004  -29607.362266027856        4.7179455793878257E-002   1.2508752797771526E-002   1.9171108979936817E-005   3.5962774294361912E-003   4.4697167407376004E-006
   4.7292657110675464E-004  -29565.700658889953        4.7245809868730726E-002   1.2526345320133841E-002   1.9225090824086431E-005   3.6013352945700261E-003   4.4823025303406647E-006
   4.7359214359442086E-004  -29524.097601555208        4.7312256092907921E-002   1.2543962273472044E-002   1.9279224238384222E-005   3.6064001836152789E-003   4.4949236582938366E-006
   4.7425865277451128E-004  -29482.553011739201        4.7378794592627560E-002   1.2561603691246608E-002   1.9333509648302032E-005   3.6114721061917781E-003   4.5075802237951731E-006
   4.7492609996527849E-004  -29441.066807273142        4.7445425494275252E-002   1.2579269606962505E-002   1.9387947480503193E-005   3.6165510719321486E-003   4.5202723263205252E-006
   4.7559448648683039E-004  -29399.638906103701        4.7512148924404772E-002   1.2596960054169272E-002   1.9442538162845855E-005   3.6216370904818256E-003   4.5330000656243117E-006
   4.7626381366113276E-004  -29358.269226292879        4.7578965009738225E-002   1.2614675066461058E-002   1.9497282124386315E-005   3.6267301714990700E-003   4.5457635417403021E-006
   4.7693408281201179E-004  -29316.957686017835        4.7645873877166262E-002   1.2632414677476684E-002   1.9552179795382384E-005   3.6318303246549864E-003   4.5585628549823880E-006
   4.7760529526515676E-004  -29275.704203570702        4.7712875653748286E-002   1.2650178920899697E-002   1.9607231607296710E-005   3.6369375596335368E-003   4.5713981059453737E-006
   4.7827745234812271E-004  -29234.508697358440        4.7779970466712694E-002   1.2667967830458423E-002   1.9662437992800180E-005   3.6420518861315573E-003   4.5842693955057586E-006
   4.7895055539033297E-004  -29193.371085902712        4.7847158443457050E-002   1.2685781439926030E-002   1.9717799385775264E-005   3.6471733138587763E-003   4.5971768248225228E-006
   4.7962460572308183E-004  -29152.291287839653        4.7914439711548303E-002   1.2703619783120578E-002   1.9773316221319416E-005   3.6523018525378265E-003   4.6101204953379141E-006
   4.8029960467953713E-004  -29111.269221919749        4.7981814398723024E-002   1.2721482893905074E-002   1.9828988935748457E-005   3.6574375119042646E-003   4.6231005087782433E-006
   4.8097555359474304E-004  -29070.304807007684        4.8049282632887581E-002   1.2739370806187533E-002   1.9884817966599992E-005   3.6625803017065858E-003   4.6361169671546765E-006
   4.8165245380562259E-004  -29029.397962082163        4.8116844542118370E-002   1.2757283553921028E-002   1.9940803752636809E-005   3.6677302317062385E-003   4.6491699727640290E-006
   4.8233030665098027E-004  -28988.548606235738        4.8184500254662026E-002   1.2775221171103754E-002   1.9996946733850305E-005   3.6728873116776434E-003   4.6622596281895625E-006
   4.8300911347150472E-004  -28947.756658674705        4.8252249898935638E-002   1.2793183691779069E-002   2.0053247351463916E-005   3.6780515514082076E-003   4.6753860363017884E-006
   4.8368887560977151E-004  -28907.022038718846        4.8320093603526952E-002   1.2811171150035574E-002   2.0109706047936560E-005   3.6832229606983411E-003   4.6885493002592681E-006
   4.8436959441024554E-004  -28866.344665801400        4.8388031497194568E-002   1.2829183580007140E-002   2.0166323266966089E-005   3.6884015493614730E-003   4.7017495235094153E-006
   4.8505127121928392E-004  -28825.724459468773        4.8456063708868194E-002   1.2847221015872993E-002   2.0223099453492743E-005   3.6935873272240681E-003   4.7149868097893065E-006
   4.8573390738513856E-004  -28785.161339380466        4.8524190367648823E-002   1.2865283491857749E-002   2.0280035053702619E-005   3.6987803041256418E-003   4.7282612631264882E-006
   4.8641750425795880E-004  -28744.655225308867        4.8592411602808971E-002   1.2883371042231480E-002   2.0337130515031161E-005   3.7039804899187782E-003   4.7415729878397874E-006
   4.8710206318979411E-004  -28704.206037139149        4.8660727543792852E-002   1.2901483701309766E-002   2.0394386286166640E-005   3.7091878944691442E-003   4.7549220885401255E-006
   4.8778758553459677E-004  -28663.813694869037        4.8729138320216629E-002   1.2919621503453761E-002   2.0451802817053644E-005   3.7144025276555082E-003   4.7683086701313334E-006
   4.8847407264822459E-004  -28623.478118608717        4.8797644061868636E-002   1.2937784483070234E-002   2.0509380558896610E-005   3.7196243993697538E-003   4.7817328378109721E-006
   4.8916152588844347E-004  -28583.199228580623        4.8866244898709534E-002   1.2955972674611640E-002   2.0567119964163323E-005   3.7248535195168976E-003   4.7951946970711491E-006
   4.8984994661493021E-004  -28542.976945119339        4.8934940960872572E-002   1.2974186112576169E-002   2.0625021486588445E-005   3.7300898980151061E-003   4.8086943536993430E-006
   4.9053933618927511E-004  -28502.811188671381        4.9003732378663803E-002   1.2992424831507804E-002   2.0683085581177062E-005   3.7353335447957085E-003   4.8222319137792282E-006
   4.9122969597498471E-004  -28462.701879795066        4.9072619282562291E-002   1.3010688865996375E-002   2.0741312704208220E-005   3.7405844698032175E-003   4.8358074836915021E-006
   4.9192102733748458E-004  -28422.648939160383        4.9141601803220282E-002   1.3028978250677625E-002   2.0799703313238491E-005   3.7458426829953440E-003   4.8494211701147137E-006
   4.9261333164412171E-004  -28382.652287548779        4.9210680071463501E-002   1.3047293020233256E-002   2.0858257867105543E-005   3.7511081943430108E-003   4.8630730800260952E-006
   4.9330661026416765E-004  -28342.711845853046        4.9279854218291293E-002   1.3065633209390993E-002   2.0916976825931697E-005   3.7563810138303740E-003   4.8767633207023965E-006
   4.9400086456882081E-004  -28302.827535077151        4.9349124374876881E-002   1.3083998852924638E-002   2.0975860651127546E-005   3.7616611514548351E-003   4.8904919997207229E-006
   4.9469609593120946E-004  -28262.999276336075        4.9418490672567567E-002   1.3102389985654127E-002   2.1034909805395527E-005   3.7669486172270594E-003   4.9042592249593691E-006
   4.9539230572639428E-004  -28223.226990855663        4.9487953242884943E-002   1.3120806642445589E-002   2.1094124752733526E-005   3.7722434211709907E-003   4.9180651045986677E-006
   4.9608949533137120E-004  -28183.510599972462        4.9557512217525128E-002   1.3139248858211400E-002   2.1153505958438516E-005   3.7775455733238712E-003   4.9319097471218237E-006
   4.9678766612507410E-004  -28143.850025133594        4.9627167728358956E-002   1.3157716667910250E-002   2.1213053889110163E-005   3.7828550837362535E-003   4.9457932613157673E-006
   4.9748681948837733E-004  -28104.245187896537        4.9696919907432205E-002   1.3176210106547178E-002   2.1272769012654482E-005   3.7881719624720213E-003   4.9597157562719985E-006
   4.9818695680409880E-004  -28064.696009929030        4.9766768886965823E-002   1.3194729209173655E-002   2.1332651798287471E-005   3.7934962196084021E-003   4.9736773413874382E-006
   4.9888807945700246E-004  -28025.202413008912        4.9836714799356134E-002   1.3213274010887626E-002   2.1392702716538762E-005   3.7988278652359873E-003   4.9876781263652781E-006
   4.9959018883380098E-004  -27985.764319023925        4.9906757777175050E-002   1.3231844546833574E-002   2.1452922239255318E-005   3.8041669094587452E-003   5.0017182212158433E-006
   5.0029328632315883E-004  -27946.381649971601        4.9976897953170292E-002   1.3250440852202575E-002   2.1513310839605075E-005   3.8095133623940393E-003   5.0157977362574418E-006
   5.0099737331569464E-004  -27907.054327959104        5.0047135460265624E-002   1.3269062962232351E-002   2.1573868992080654E-005   3.8148672341726461E-003   5.0299167821172268E-006
   5.0170245120398425E-004  -27867.782275203048        5.0117470431561055E-002   1.3287710912207337E-002   2.1634597172503043E-005   3.8202285349387701E-003   5.0440754697320613E-006
   5.0240852138256319E-004  -27828.565414029370        5.0187903000333059E-002   1.3306384737458736E-002   2.1695495858025326E-005   3.8255972748500585E-003   5.0582739103493798E-006
   5.0311558524792981E-004  -27789.403666873164        5.0258433300034780E-002   1.3325084473364567E-002   2.1756565527136381E-005   3.8309734640776232E-003   5.0725122155280582E-006
   5.0382364419854762E-004  -27750.296956278537        5.0329061464296276E-002   1.3343810155349738E-002   2.1817806659664614E-005   3.8363571128060508E-003   5.0867904971392792E-006
   5.0453269963484835E-004  -27711.245204898438        5.0399787626924722E-002   1.3362561818886093E-002   2.1879219736781717E-005   3.8417482312334259E-003   5.1011088673674067E-006
   5.0524275295923461E-004  -27672.248335494529        5.0470611921904648E-002   1.3381339499492474E-002   2.1940805241006388E-005   3.8471468295713414E-003   5.1154674387108616E-006
   5.0595380557608258E-004  -27633.306270937028        5.0541534483398105E-002   1.3400143232734779E-002   2.2002563656208110E-005   3.8525529180449200E-003   5.1298663239829958E-006
   5.0666585889174516E-004  -27594.418934204525        5.0612555445744951E-002   1.3418973054226017E-002   2.2064495467610920E-005   3.8579665068928281E-003   5.1443056363129708E-006
   5.0737891431455414E-004  -27555.586248383861        5.0683674943463042E-002   1.3437828999626372E-002   2.2126601161797196E-005   3.8633876063672943E-003   5.1587854891466441E-006
   5.0809297325482355E-004  -27516.808136669992        5.0754893111248436E-002   1.3456711104643254E-002   2.2188881226711419E-005   3.8688162267341247E-003   5.1733059962474457E-006
   5.0880803712485215E-004  -27478.084522365763        5.0826210083975636E-002   1.3475619405031362E-002   2.2251336151664017E-005   3.8742523782727212E-003   5.1878672716972711E-006
   5.0952410733892629E-004  -27439.415328881871        5.0897625996697796E-002   1.3494553936592744E-002   2.2313966427335149E-005   3.8796960712760955E-003   5.2024694298973684E-006
   5.1024118531332277E-004  -27400.800479736583        5.0969140984646943E-002   1.3513514735176849E-002   2.2376772545778543E-005   3.8851473160508888E-003   5.2171125855692288E-006
   5.1095927246631151E-004  -27362.239898555705        5.1040755183234220E-002   1.3532501836680590E-002   2.2439755000425317E-005   3.8906061229173881E-003   5.2317968537554788E-006
   5.1167837021815843E-004  -27323.733509072350        5.1112468728050059E-002   1.3551515277048402E-002   2.2502914286087834E-005   3.8960725022095400E-003   5.2465223498207802E-006
   5.1239847999112829E-004  -27285.281235126808        5.1184281754864468E-002   1.3570555092272297E-002   2.2566250898963556E-005   3.9015464642749727E-003   5.2612891894527277E-006
   5.1311960320948749E-004  -27246.883000666428        5.1256194399627183E-002   1.3589621318391929E-002   2.2629765336638902E-005   3.9070280194750083E-003   5.2760974886627495E-006
   5.1384174129950693E-004  -27208.538729745407        5.1328206798467946E-002   1.3608713991494647E-002   2.2693458098093141E-005   3.9125171781846805E-003   5.2909473637870118E-006
   5.1456489568946456E-004  -27170.248346524713        5.1400319087696697E-002   1.3627833147715554E-002   2.2757329683702263E-005   3.9180139507927550E-003   5.3058389314873243E-006
   5.1528906780964868E-004  -27132.011775271843        5.1472531403803777E-002   1.3646978823237576E-002   2.2821380595242883E-005   3.9235183477017415E-003   5.3207723087520499E-006
   5.1601425909236027E-004  -27093.828940360785        5.1544843883460215E-002   1.3666151054291500E-002   2.2885611335896153E-005   3.9290303793279137E-003   5.3357476128970180E-006
   5.1674047097191621E-004  -27055.699766271762        5.1617256663517866E-002   1.3685349877156052E-002   2.2950022410251679E-005   3.9345500561013252E-003   5.3507649615664337E-006
   5.1746770488465181E-004  -27017.624177591177        5.1689769881009720E-002   1.3704575328157949E-002   2.3014614324311456E-005   3.9400773884658265E-003   5.3658244727337984E-006
   5.1819596226892399E-004  -26979.602099011354        5.1762383673150066E-002   1.3723827443671958E-002   2.3079387585493807E-005   3.9456123868790820E-003   5.3809262647028273E-006
   5.1892524456511387E-004  -26941.633455330499        5.1835098177334733E-002   1.3743106260120951E-002   2.3144342702637329E-005   3.9511550618125859E-003   5.3960704561083697E-006
   5.1965555321562961E-004  -26903.718171452500        5.1907913531141305E-002   1.3762411813975972E-002   2.3209480186004871E-005   3.9567054237516835E-003   5.4112571659173364E-006
   5.2038688966490941E-004  -26865.856172386768        5.1980829872329347E-002   1.3781744141756294E-002   2.3274800547287502E-005   3.9622634831955805E-003   5.4264865134296254E-006
   5.2111925535942437E-004  -26828.047383248108        5.2053847338840657E-002   1.3801103280029474E-002   2.3340304299608484E-005   3.9678292506573681E-003   5.4417586182790471E-006
   5.2185265174768116E-004  -26790.291729256569        5.2126966068799449E-002   1.3820489265411412E-002   2.3405991957527295E-005   3.9734027366640362E-003   5.4570736004342617E-006
   5.2258708028022499E-004  -26752.589135737297        5.2200186200512595E-002   1.3839902134566416E-002   2.3471864037043617E-005   3.9789839517564880E-003   5.4724315801997118E-006
   5.2332254240964259E-004  -26714.939528120362        5.2273507872469857E-002   1.3859341924207262E-002   2.3537921055601358E-005   3.9845729064895627E-003   5.4878326782165579E-006
   5.2405903959056499E-004  -26677.342831940659        5.2346931223344093E-002   1.3878808671095247E-002   2.3604163532092689E-005   3.9901696114320474E-003   5.5032770154636189E-006
   5.2479657327967027E-004  -26639.798972837725        5.2420456391991492E-002   1.3898302412040249E-002   2.3670591986862083E-005   3.9957740771666989E-003   5.5187647132583152E-006
   5.2553514493568665E-004  -26602.307876555591        5.2494083517451821E-002   1.3917823183900791E-002   2.3737206941710367E-005   4.0013863142902562E-003   5.5342958932576148E-006
   5.2627475601939528E-004  -26564.869468942663        5.2567812738948609E-002   1.3937371023584100E-002   2.3804008919898780E-005   4.0070063334134605E-003   5.5498706774589752E-006
   5.2701540799363316E-004  -26527.483675951531        5.2641644195889382E-002   1.3956945968046168E-002   2.3870998446153057E-005   4.0126341451610743E-003   5.5654891882012996E-006
   5.2775710232329600E-004  -26490.150423638868        5.2715578027865938E-002   1.3976548054291800E-002   2.3938176046667512E-005   4.0182697601718912E-003   5.5811515481658880E-006
   5.2849984047534111E-004  -26452.869638165273        5.2789614374654487E-002   1.3996177319374695E-002   2.4005542249109141E-005   4.0239131890987614E-003   5.5968578803773907E-006
   5.2924362391879032E-004  -26415.641245795086        5.2863753376215954E-002   1.4015833800397483E-002   2.4073097582621723E-005   4.0295644426086045E-003   5.6126083082047680E-006
   5.2998845412473284E-004  -26378.465172896311        5.2937995172696165E-002   1.4035517534511802E-002   2.4140842577829938E-005   4.0352235313824269E-003   5.6284029553622514E-006
   5.3073433256632825E-004  -26341.341345940404        5.3012339904426102E-002   1.4055228558918352E-002   2.4208777766843513E-005   4.0408904661153417E-003   5.6442419459103056E-006
   5.3148126071880949E-004  -26304.269691502144        5.3086787711922080E-002   1.4074966910866953E-002   2.4276903683261352E-005   4.0465652575165821E-003   5.6601254042565939E-006
   5.3222924005948548E-004  -26267.250136259550        5.3161338735886035E-002   1.4094732627656606E-002   2.4345220862175708E-005   4.0522479163095223E-003   5.6760534551569510E-006
   5.3297827206774445E-004  -26230.282606993627        5.3235993117205720E-002   1.4114525746635558E-002   2.4413729840176320E-005   4.0579384532316897E-003   5.6920262237163491E-006
   5.3372835822505641E-004  -26193.367030588313        5.3310750996954925E-002   1.4134346305201355E-002   2.4482431155354627E-005   4.0636368790347909E-003   5.7080438353898758E-006
   5.3447950001497639E-004  -26156.503334030305        5.3385612516393711E-002   1.4154194340800908E-002   2.4551325347307928E-005   4.0693432044847195E-003   5.7241064159837094E-006
   5.3523169892314749E-004  -26119.691444408876        5.3460577816968655E-002   1.4174069890930547E-002   2.4620412957143614E-005   4.0750574403615788E-003   5.7402140916561000E-006
   5.3598495643730336E-004  -26082.931288915810        5.3535647040313050E-002   1.4193972993136093E-002   2.4689694527483339E-005   4.0807795974597003E-003   5.7563669889183486E-006
   5.3673927404727147E-004  -26046.222794845184        5.3610820328247176E-002   1.4213903685012902E-002   2.4759170602467288E-005   4.0865096865876551E-003   5.7725652346357951E-006
   5.3749465324497614E-004  -26009.565889593257        5.3686097822778472E-002   1.4233862004205941E-002   2.4828841727758383E-005   4.0922477185682772E-003   5.7888089560288053E-006
   5.3825109552444112E-004  -25972.960500658326        5.3761479666101820E-002   1.4253847988409837E-002   2.4898708450546557E-005   4.0979937042386807E-003   5.8050982806737607E-006
   5.3900860238179299E-004  -25936.406555640595        5.3836966000599722E-002   1.4273861675368951E-002   2.4968771319552979E-005   4.1037476544502714E-003   5.8214333365040529E-006
   5.3976717531526385E-004  -25899.903982241980        5.3912556968842576E-002   1.4293903102877420E-002   2.5039030885034370E-005   4.1095095800687698E-003   5.8378142518110759E-006
   5.4052681582519423E-004  -25863.452708266035        5.3988252713588883E-002   1.4313972308779236E-002   2.5109487698787242E-005   4.1152794919742282E-003   5.8542411552452314E-006
   5.4128752541403628E-004  -25827.052661617770        5.4064053377785484E-002   1.4334069330968296E-002   2.5180142314152226E-005   4.1210574010610446E-003   5.8707141758169258E-006
   5.4204930558635653E-004  -25790.703770303495        5.4139959104567766E-002   1.4354194207388465E-002   2.5250995286018370E-005   4.1268433182379853E-003   5.8872334428975730E-006
   5.4281215784883897E-004  -25754.405962430723        5.4215970037259920E-002   1.4374346976033641E-002   2.5322047170827454E-005   4.1326372544281979E-003   5.9037990862206076E-006
   5.4357608371028820E-004  -25718.159166207992        5.4292086319375189E-002   1.4394527674947810E-002   2.5393298526578334E-005   4.1384392205692302E-003   5.9204112358824875E-006
   5.4434108468163198E-004  -25681.963309944716        5.4368308094616034E-002   1.4414736342225110E-002   2.5464749912831257E-005   4.1442492276130491E-003   5.9370700223437126E-006
   5.4510716227592455E-004  -25645.818322051098        5.4444635506874443E-002   1.4434973016009897E-002   2.5536401890712252E-005   4.1500672865260567E-003   5.9537755764298353E-006
   5.4587431800834959E-004  -25609.724131037925        5.4521068700232093E-002   1.4455237734496791E-002   2.5608255022917473E-005   4.1558934082891090E-003   5.9705280293324848E-006
   5.4664255339622323E-004  -25573.680665516447        5.4597607818960614E-002   1.4475530535930757E-002   2.5680309873717599E-005   4.1617276038975332E-003   5.9873275126103814E-006
   5.4741186995899680E-004  -25537.687854198262        5.4674253007521829E-002   1.4495851458607153E-002   2.5752567008962203E-005   4.1675698843611428E-003   6.0041741581903661E-006
   5.4818226921826024E-004  -25501.745625895146        5.4751004410567981E-002   1.4516200540871797E-002   2.5825026996084175E-005   4.1734202607042600E-003   6.0210680983684245E-006
   5.4895375269774476E-004  -25465.853909518908        5.4827862172941950E-002   1.4536577821121026E-002   2.5897690404104122E-005   4.1792787439657300E-003   6.0380094658107160E-006
   5.4972632192332605E-004  -25430.012634081279        5.4904826439677500E-002   1.4556983337801758E-002   2.5970557803634812E-005   4.1851453451989384E-003   6.0549983935546093E-006
   5.5049997842302725E-004  -25394.221728693745        5.4981897355999503E-002   1.4577417129411551E-002   2.6043629766885611E-005   4.1910200754718329E-003   6.0720350150097156E-006
   5.5127472372702181E-004  -25358.481122567420        5.5059075067324159E-002   1.4597879234498670E-002   2.6116906867666928E-005   4.1969029458669357E-003   6.0891194639589258E-006
   5.5205055936763696E-004  -25322.790745012902        5.5136359719259280E-002   1.4618369691662147E-002   2.6190389681394688E-005   4.2027939674813622E-003   6.1062518745594551E-006
   5.5282748687935615E-004  -25287.150525440135        5.5213751457604467E-002   1.4638888539551835E-002   2.6264078785094813E-005   4.2086931514268445E-003   6.1234323813438837E-006
   5.5360550779882250E-004  -25251.560393358261        5.5291250428351368E-002   1.4659435816868486E-002   2.6337974757407703E-005   4.2146005088297411E-003   6.1406611192212031E-006
   5.5438462366484188E-004  -25216.020278375501        5.5368856777683911E-002   1.4680011562363799E-002   2.6412078178592750E-005   4.2205160508310613E-003   6.1579382234778725E-006
   5.5516483601838551E-004  -25180.530110198975        5.5446570651978541E-002   1.4700615814840485E-002   2.6486389630532835E-005   4.2264397885864767E-003   6.1752638297788628E-006
   5.5594614640259348E-004  -25145.089818634620        5.5524392197804431E-002   1.4721248613152332E-002   2.6560909696738873E-005   4.2323717332663456E-003   6.1926380741687184E-006
   5.5672855636277761E-004  -25109.699333587010        5.5602321561923754E-002   1.4741909996204262E-002   2.6635638962354362E-005   4.2383118960557268E-003   6.2100610930726130E-006
   5.5751206744642445E-004  -25074.358585059232        5.5680358891291880E-002   1.4762600002952399E-002   2.6710578014159905E-005   4.2442602881543967E-003   6.2275330232974129E-006
   5.5829668120319835E-004  -25039.067503152735        5.5758504333057644E-002   1.4783318672404133E-002   2.6785727440577795E-005   4.2502169207768708E-003   6.2450540020327382E-006
   5.5908239918494467E-004  -25003.826018067200        5.5836758034563568E-002   1.4804066043618164E-002   2.6861087831676603E-005   4.2561818051524191E-003   6.2626241668520353E-006
   5.5986922294569278E-004  -24968.634060100427        5.5915120143346077E-002   1.4824842155704596E-002   2.6936659779175749E-005   4.2621549525250838E-003   6.2802436557136423E-006
   5.6065715404165909E-004  -24933.491559648151        5.5993590807135771E-002   1.4845647047824966E-002   2.7012443876450117E-005   4.2681363741536981E-003   6.2979126069618665E-006
   5.6144619403125011E-004  -24898.398447203908        5.6072170173857613E-002   1.4866480759192330E-002   2.7088440718534667E-005   4.2741260813119039E-003   6.3156311593280569E-006
   5.6223634447506558E-004  -24863.354653358972        5.6150858391631239E-002   1.4887343329071313E-002   2.7164650902129074E-005   4.2801240852881704E-003   6.3333994519316871E-006
   5.6302760693590151E-004  -24828.360108802106        5.6229655608771092E-002   1.4908234796778176E-002   2.7241075025602344E-005   4.2861303973858100E-003   6.3512176242814358E-006
   5.6381998297875342E-004  -24793.414744319518        5.6308561973786767E-002   1.4929155201680882E-002   2.7317713688997511E-005   4.2921450289230001E-003   6.3690858162762699E-006
   5.6461347417081930E-004  -24758.518490794653        5.6387577635383171E-002   1.4950104583199151E-002   2.7394567494036269E-005   4.2981679912327958E-003   6.3870041682065378E-006
