 atomic_number   6.0000000000000000     
 eigenvalues_eV  -270.63539669089698       -13.625277688113766       -5.4197657196475992     
 unl(r)=Rnl(r)*r for spin=up in 1/sqrt(au)
     0.00115912                -5166.77070794     0.03138746     0.00715086     0.00000850
     0.00116063                -5160.03069721     0.03142833     0.00716017     0.00000852
     0.00116215                -5153.29946244     0.03146925     0.00716949     0.00000854
     0.00116366                -5146.57699221     0.03151023     0.00717883     0.00000856
     0.00116518                -5139.86327510     0.03155125     0.00718818     0.00000859
     0.00116670                -5133.15829973     0.03159233     0.00719754     0.00000861
     0.00116822                -5126.46205469     0.03163347     0.00720691     0.00000863
     0.00116974                -5119.77452864     0.03167465     0.00721629     0.00000865
     0.00117127                -5113.09571021     0.03171589     0.00722569     0.00000868
     0.00117279                -5106.42558807     0.03175718     0.00723509     0.00000870
     0.00117432                -5099.76415088     0.03179853     0.00724451     0.00000872
     0.00117585                -5093.11138736     0.03183992     0.00725394     0.00000874
     0.00117739                -5086.46728619     0.03188137     0.00726339     0.00000877
     0.00117892                -5079.83183611     0.03192288     0.00727284     0.00000879
     0.00118046                -5073.20502584     0.03196444     0.00728231     0.00000881
     0.00118200                -5066.58684414     0.03200605     0.00729179     0.00000884
     0.00118354                -5059.97727977     0.03204771     0.00730128     0.00000886
     0.00118508                -5053.37632151     0.03208943     0.00731079     0.00000888
     0.00118663                -5046.78395816     0.03213120     0.00732030     0.00000891
     0.00118817                -5040.20017852     0.03217303     0.00732983     0.00000893
     0.00118972                -5033.62497142     0.03221490     0.00733937     0.00000895
     0.00119127                -5027.05832569     0.03225684     0.00734893     0.00000898
     0.00119283                -5020.50023019     0.03229882     0.00735849     0.00000900
     0.00119438                -5013.95067379     0.03234086     0.00736807     0.00000902
     0.00119594                -5007.40964536     0.03238296     0.00737766     0.00000905
     0.00119750                -5000.87713380     0.03242511     0.00738726     0.00000907
     0.00119906                -4994.35312802     0.03246731     0.00739688     0.00000909
     0.00120062                -4987.83761695     0.03250957     0.00740650     0.00000912
     0.00120219                -4981.33058953     0.03255188     0.00741614     0.00000914
     0.00120376                -4974.83203470     0.03259425     0.00742580     0.00000916
     0.00120533                -4968.34194144     0.03263667     0.00743546     0.00000919
     0.00120690                -4961.86029873     0.03267914     0.00744514     0.00000921
     0.00120847                -4955.38709556     0.03272167     0.00745483     0.00000924
     0.00121005                -4948.92232095     0.03276425     0.00746453     0.00000926
     0.00121162                -4942.46596393     0.03280689     0.00747424     0.00000928
     0.00121320                -4936.01801352     0.03284959     0.00748397     0.00000931
     0.00121479                -4929.57845879     0.03289233     0.00749371     0.00000933
     0.00121637                -4923.14728880     0.03293514     0.00750346     0.00000936
