#GOS in 1/eV for e_loss =
#83.2373eV		103.237eV		123.237eV		143.237eV		163.237eV		183.237eV		203.237eV		223.237eV		243.237eV		
0.00907648		0.00413443		0.00505019		0.00624486		0.006936		0.00718405		0.00713648		0.0069154		0.00659957		
0.00907648		0.00413443		0.00505019		0.00624486		0.006936		0.00718405		0.00712436		0.0069154		0.00659957		
0.00907648		0.00413442		0.00505018		0.00624486		0.006936		0.00718404		0.00713192		0.0069154		0.00659957		
0.00907647		0.00413442		0.00505018		0.00624486		0.00693599		0.00718404		0.00712658		0.00691539		0.00659957		
0.00907647		0.00413442		0.00505018		0.00624485		0.00691411		0.00718404		0.00713057		0.00691539		0.00659956		
0.00907647		0.00413442		0.00505018		0.00624485		0.00693395		0.00718404		0.00712655		0.00691539		0.00659956		
0.00907646		0.00413442		0.00505018		0.00624485		0.00691567		0.00718403		0.00713194		0.00691539		0.00659956		
0.00907646		0.00413442		0.00505018		0.00624485		0.0069315		0.00718403		0.00712443		0.00691538		0.00659956		
0.00907646		0.00413442		0.00505017		0.00624485		0.00691799		0.00718403		0.00713396		0.00691538		0.00659955		
0.00907645		0.00413441		0.00505017		0.00624484		0.00693009		0.00718403		0.0071232		0.00691538		0.00659955		
0.00907645		0.00413441		0.00505017		0.00624484		0.006918		0.00718402		0.00713389		0.00691538		0.00659955		
0.00907645		0.00413441		0.00505017		0.00624484		0.00693144		0.00718402		0.00712448		0.00691537		0.00659955		
0.00907644		0.00413441		0.00505017		0.00624484		0.00691584		0.00718402		0.00713183		0.00691537		0.00659955		
0.00907644		0.00413441		0.00505016		0.00624483		0.00693357		0.00718402		0.0071265		0.00691537		0.00659954		
0.00907644		0.00413441		0.00505016		0.00624483		0.00691446		0.00718401		0.00713049		0.00691537		0.00659954		
0.00907643		0.0041344		0.00505016		0.00624483		0.00693367		0.00718401		0.00712668		0.00691536		0.00659954		
0.00907643		0.0041344		0.00505016		0.00624483		0.00691561		0.00718401		0.00713147		0.00691536		0.00659954		
0.00907643		0.0041344		0.00505016		0.00624483		0.00693164		0.007184		0.00712491		0.00691536		0.00659953		
0.00907642		0.0041344		0.00505016		0.00624482		0.00691779		0.007184		0.00713342		0.00691536		0.00659953		
0.00907642		0.0041344		0.00505015		0.00624482		0.00692993		0.007184		0.00712343		0.00691535		0.00659953		
0.00907642		0.0041344		0.00505015		0.00624482		0.0069184		0.007184		0.00713388		0.00691535		0.00659953		
0.00907641		0.0041344		0.00505015		0.00624482		0.00693052		0.00718399		0.00712403		0.00691535		0.00659952		
0.00907641		0.00413439		0.00505015		0.00624481		0.00691686		0.00718399		0.00713238		0.00691535		0.00659952		
0.00907641		0.00413439		0.00505015		0.00624481		0.0069325		0.00718399		0.00712591		0.00691534		0.00659952		
0.0090764		0.00413439		0.00505014		0.00624481		0.00691506		0.00718399		0.00713067		0.00691534		0.00659952		
0.0090764		0.00413439		0.00505014		0.00624481		0.00693352		0.00718398		0.0071269		0.00691534		0.00659951		
0.0090764		0.00413439		0.00505014		0.0062448		0.00691511		0.00718398		0.00713066		0.00691534		0.00659951		
0.00907639		0.00413439		0.00505014		0.0062448		0.0069324		0.00718398		0.00712595		0.00691533		0.00659951		
0.00907639		0.00413439		0.00505014		0.0062448		0.00691688		0.00718398		0.00713221		0.00691533		0.00659951		
0.00907639		0.00413438		0.00505013		0.0062448		0.00693043		0.00718397		0.00712422		0.00691533		0.0065995		
0.00907638		0.00413438		0.00505013		0.0062448		0.00691846		0.00718397		0.00713355		0.00691533		0.0065995		
0.00907638		0.00413438		0.00505013		0.00624479		0.00692961		0.00718397		0.00712358		0.00691532		0.0065995		
0.00907638		0.00413438		0.00505013		0.00624479		0.00691827		0.00718397		0.0071333		0.00691532		0.0065995		
0.00907637		0.00413438		0.00505013		0.00624479		0.0069307		0.00718396		0.0071246		0.00691532		0.00659949		
0.00907637		0.00413438		0.00505013		0.00624479		0.00691664		0.00718396		0.00713172		0.00691532		0.00659949		
0.00907637		0.00413437		0.00505012		0.00624478		0.00693239		0.00718396		0.00712625		0.00691531		0.00659949		
0.00907636		0.00413437		0.00505012		0.00624478		0.00691527		0.00718395		0.00713043		0.00691531		0.00659949		
0.00907636		0.00413437		0.00505012		0.00624478		0.00693301		0.00718395		0.00712685		0.00691531		0.00659948		
0.00907636		0.00413437		0.00505012		0.00624478		0.00691555		0.00718395		0.00713061		0.00691531		0.00659948		
0.00907635		0.00413437		0.00505012		0.00624477		0.00693191		0.00718395		0.00712596		0.0069153		0.00659948		
0.00907635		0.00413437		0.00505011		0.00624477		0.00691712		0.00718394		0.00713195		0.0069153		0.00659948		
0.00907635		0.00413437		0.00505011		0.00624477		0.00693021		0.00718394		0.00712446		0.0069153		0.00659948		
0.00907634		0.00413436		0.00505011		0.00624477		0.00691853		0.00718394		0.0071332		0.0069153		0.00659947		
0.00907634		0.00413436		0.00505011		0.00624477		0.00692936		0.00718394		0.00712374		0.00691529		0.00659947		
0.00907634		0.00413436		0.00505011		0.00624476		0.00691859		0.00718393		0.00713319		0.00691529		0.00659947		
0.00907633		0.00413436		0.00505011		0.00624476		0.00693003		0.00718393		0.00712439		0.00691529		0.00659947		
0.00907633		0.00413436		0.0050501		0.00624476		0.00691739		0.00718393		0.00713202		0.00691529		0.00659946		
0.00907633		0.00413436		0.0050501		0.00624476		0.00693147		0.00718393		0.0071258		0.00691528		0.00659946		
0.00907632		0.00413436		0.0050501		0.00624475		0.00691599		0.00718392		0.00713067		0.00691528		0.00659946		
0.00907632		0.00413435		0.0050501		0.00624475		0.00693245		0.00718392		0.00712676		0.00691528		0.00659946		
