 atomic_number   39.000000000000000     
 eigenvalues_eV  -16477.051785229902       -2225.2269826700276       -2035.4509779659124       -353.41815593258593       -282.92900328905472       -154.25243344056898       -45.929524984425370       -27.607787442516322       -2.6812917077824672       -3.9298904698760406     
 unl(r)=Rnl(r)*r for spin=up in 1/sqrt(au)
   1.6272949837116199E-004  -239491.89912941257        7.7132798455568113E-002   2.4370791022986206E-002   4.1794296845867684E-005   1.0034327929063027E-002   1.7555988607036028E-005   5.1227712543728163E-009   3.9206380263884129E-003   6.2529681541370478E-006   1.1227015047716967E-009   1.1728166712270058E-003
   1.6297889660311953E-004  -239125.15741047938        7.7250994701155873E-002   2.4408136162204448E-002   4.1922493234994937E-005   1.0049704260412632E-002   1.7609838401717399E-005   5.1463596437548127E-009   3.9266459054824046E-003   6.2721479940110426E-006   1.1278711129603993E-009   1.1746138635988102E-003
   1.6322867706127899E-004  -238758.97689692010        7.7369369796153040E-002   2.4445537808866196E-002   4.2051081635687415E-005   1.0065103857814360E-002   1.7663852863473370E-005   5.1700565036593361E-009   3.9326628751416232E-003   6.2913864838344247E-006   1.1330644934412384E-009   1.1764137753151396E-003
   1.6347884033143792E-004  -238393.35672995006        7.7487924007627731E-002   2.4482996047344174E-002   4.2180063246593969E-005   1.0080526756006956E-002   1.7718032495803735E-005   5.1938623330911594E-009   3.9386889489392441E-003   6.3106838029401421E-006   1.1382817555756015E-009   1.1782164104362624E-003
   1.6372938700029164E-004  -238028.29605209868        7.7606657603035867E-002   2.4520510962133597E-002   4.2309439270019818E-005   1.0095972989779595E-002   1.7772377803744173E-005   5.2177776333485857E-009   3.9447241404681477E-003   6.3300401312081799E-006   1.1435230092275233E-009   1.1800217730283408E-003
   1.6398031765543463E-004  -237663.79400720756        7.7725570850221803E-002   2.4558082637852346E-002   4.2439210911937693E-005   1.0111442593971957E-002   1.7826889293870902E-005   5.2418029080339817E-009   3.9507684633409475E-003   6.3494556490672259E-006   1.1487883647659960E-009   1.1818298671634406E-003
   1.6423163288536194E-004  -237299.84974042850        7.7844664017418769E-002   2.4595711159241140E-002   4.2569379381998973E-005   1.0126935603474290E-002   1.7881567474305384E-005   5.2659386630643666E-009   3.9568219311900150E-003   6.3689305374963395E-006   1.1540779330672873E-009   1.1836406969195372E-003
   1.6448333327947050E-004  -236936.46239822148        7.7963937373249442E-002   2.4633396611163681E-002   4.2699945893544879E-005   1.0142452053227483E-002   1.7936412854719015E-005   5.2901854066820511E-009   3.9628845576675084E-003   6.3884649780266262E-006   1.1593918255172741E-009   1.1854542663805256E-003
   1.6473541942806059E-004  -236573.63112835237        7.8083391186726456E-002   2.4671139078606841E-002   4.2830911663617734E-005   1.0157991978223131E-002   1.7991425946337864E-005   5.3145436494653155E-009   3.9689563564453975E-003   6.4080591527429154E-006   1.1647301540137823E-009   1.1872705796362269E-003
   1.6498789192233716E-004  -236211.35507989136        7.8203025727252948E-002   2.4708938646680830E-002   4.2962277912972189E-005   1.0173555413503611E-002   1.8046607261947362E-005   5.3390139043391506E-009   3.9750373412154932E-003   6.4277132442854514E-006   1.1700930309689398E-009   1.1890896407823976E-003
   1.6524075135441126E-004  -235849.63340321070        7.8322841264623133E-002   2.4746795400619349E-002   4.3094045866086521E-005   1.0189142394162146E-002   1.8101957315897095E-005   5.3635966865860369E-009   3.9811275256894721E-003   6.4474274358515764E-006   1.1754805693115403E-009   1.1909114539207369E-003
   1.6549399831730137E-004  -235488.46524998284        7.8442838069022705E-002   2.4784709425779771E-002   4.3226216751173985E-005   1.0204752955342868E-002   1.8157476624105525E-005   5.3882925138567772E-009   3.9872269235989057E-003   6.4672019111974302E-006   1.1808928824894162E-009   1.1927360231588947E-003
   1.6574763340493484E-004  -235127.84977317831        7.8563016411029529E-002   2.4822680807643313E-002   4.3358791800194164E-005   1.0220387132240901E-002   1.8213165704064778E-005   5.4131019061813805E-009   3.9933355486952852E-003   6.4870368546396471E-006   1.1863300844718241E-009   1.1945633526104808E-003
   1.6600165721214927E-004  -234767.78612706388        7.8683376561614088E-002   2.4860709631815178E-002   4.3491772248864358E-005   1.0236044960102426E-002   1.8269025074845443E-005   5.4380253859799937E-009   3.9994534147500503E-003   6.5069324510570642E-006   1.1917922897518410E-009   1.1963934463950713E-003
   1.6625607033469392E-004  -234408.27346720046        7.8803918792140021E-002   2.4898795984024766E-002   4.3625159336671038E-005   1.0251726474224740E-002   1.8325055257101352E-005   5.4630634780738832E-009   4.0055805355546171E-003   6.5268888858924300E-006   1.1972796133487708E-009   1.1982263086382184E-003
   1.6651087336923108E-004  -234049.31095044114        7.8924643374364667E-002   2.4936939950125803E-002   4.3758954306881311E-005   1.0267431709956341E-002   1.8381256773074417E-005   5.4882167096964681E-009   4.0117169249204027E-003   6.5469063451541206E-006   1.2027921708105629E-009   1.2000619434714575E-003
   1.6676606691333747E-004  -233690.89773492923        7.9045550580439619E-002   2.4975141616096534E-002   4.3893158406554395E-005   1.0283160702696983E-002   1.8437630146599441E-005   5.5134856105044051E-009   4.0178625966788527E-003   6.5669850154178620E-006   1.2083300782162399E-009   1.2019003550323153E-003
   1.6702165156550568E-004  -233333.03298009635        7.9166640682911238E-002   2.5013401068039884E-002   4.4027772886553210E-005   1.0298913487897760E-002   1.8494175903108993E-005   5.5388707125887221E-009   4.0240175646814712E-003   6.5871250838284529E-006   1.2138934521783393E-009   1.2037415474643188E-003
   1.6727762792514552E-004  -232975.71584666029        7.9287913954721193E-002   2.5051718392183633E-002   4.4162799001555871E-005   1.0314690101061168E-002   1.8550894569638238E-005   5.5643725504860016E-009   4.0301818427998471E-003   6.6073267381014987E-006   1.2194824098453644E-009   1.2055855249170026E-003
   1.6753399659258546E-004  -232618.94549662329        7.9409370669207016E-002   2.5090093674880569E-002   4.4298238010067379E-005   1.0330490577741167E-002   1.8607786674829838E-005   5.5899916611896210E-009   4.0363554449256780E-003   6.6275901665251477E-006   1.2250970689042463E-009   1.2074322915459174E-003
   1.6779075816907401E-004  -232262.72109326988        7.9531011100102647E-002   2.5128527002608685E-002   4.4434091174431213E-005   1.0346314953543271E-002   1.8664852748938824E-005   5.6157285841610397E-009   4.0425383849708009E-003   6.6479155579618338E-006   1.2307375475828183E-009   1.2092818515126382E-003
   1.6804791325678121E-004  -231907.04180116486        7.9652835521538887E-002   2.5167018461971329E-002   4.4570359760841013E-005   1.0362163264124600E-002   1.8722093323837513E-005   5.6415838613411366E-009   4.0487306768672215E-003   6.6683031018500216E-006   1.2364039646523023E-009   1.2111342089847724E-003
   1.6830546245879990E-004  -231551.90678615161        7.9774844208044093E-002   2.5205568139697376E-002   4.4707045039352318E-005   1.0378035545193960E-002   1.8779508933020422E-005   5.6675580371616097E-009   4.0549323345671351E-003   6.6887529882059573E-006   1.2420964394298037E-009   1.2129893681359681E-003
   1.6856340637914728E-004  -231197.31521534990        7.9897037434544585E-002   2.5244176122641408E-002   4.4844148283894278E-005   1.0393931832511904E-002   1.8837100111609204E-005   5.6936516585564102E-009   4.0611433720429604E-003   6.7092654076254337E-006   1.2478150917808202E-009   1.2148473331459221E-003
   1.6882174562276626E-004  -230843.26625715406        8.0019415476365222E-002   2.5282842497783873E-002   4.4981670772281478E-005   1.0409852161890816E-002   1.8894867396357603E-005   5.7198652749732496E-009   4.0673638032873638E-003   6.7298405512855439E-006   1.2535600421217625E-009   1.2167081082003883E-003
   1.6908048079552685E-004  -230489.75908123085        8.0141978609229989E-002   2.5321567352231272E-002   4.5119613786225722E-005   1.0425796569194968E-002   1.8952811325656412E-005   5.7461994383851448E-009   4.0735936423132862E-003   6.7504786109464553E-006   1.2593314114224840E-009   1.2185716974911862E-003
   1.6933961250422761E-004  -230136.79285851787        8.0264727109262482E-002   2.5360350773216311E-002   4.5257978611347906E-005   1.0441765090340598E-002   1.9010932439538453E-005   5.7726547033020196E-009   4.0798329031539737E-003   6.7711797789531846E-006   1.2651293212088256E-009   1.2204381052162083E-003
   1.6959914135659710E-004  -229784.36676122108        8.0387661252986464E-002   2.5399192848098079E-002   4.5396766537189907E-005   1.0457757761295976E-002   1.9069231279683583E-005   5.7992316267823643E-009   4.0860815998630005E-003   6.7919442482373705E-006   1.2709538935651679E-009   1.2223073355794288E-003
   1.6985906796129527E-004  -229432.47996281355        8.0510781317326460E-002   2.5438093664362227E-002   4.5535978857226520E-005   1.0473774618081480E-002   1.9127708389423687E-005   5.8259307684449438E-009   4.0923397465143030E-003   6.8127722123190678E-006   1.2768052511369995E-009   1.2241793927909126E-003
   1.7011939292791491E-004  -229081.13163803291        8.0634087579608230E-002   2.5477053309621134E-002   4.5675616868877409E-005   1.0489815696769664E-002   1.9186364313747724E-005   5.8527526904805624E-009   4.0986073572022007E-003   6.8336638653085258E-006   1.2826835171334942E-009   1.2260542810668218E-003
   1.7038011686698306E-004  -228730.32096287954        8.0757580317559322E-002   2.5516071871614081E-002   4.5815681873519102E-005   1.0505881033485324E-002   1.9245199599306744E-005   5.8796979576638789E-009   4.1048844460414274E-003   6.8546194019079922E-006   1.2885888153301007E-009   1.2279320046294259E-003
   1.7064124038996243E-004  -228380.04711461498        8.0881259809309686E-002   2.5555149438207417E-002   4.5956175176497052E-005   1.0521970664405578E-002   1.9304214794418963E-005   5.9067671373652783E-009   4.1111710271671577E-003   6.8756390174135116E-006   1.2945212700711446E-009   1.2298125677071090E-003
   1.7090276410925291E-004  -228030.30927175953        8.1005126333392144E-002   2.5594286097394735E-002   4.6097098087137672E-005   1.0538084625759928E-002   1.9363410449074824E-005   5.9339607995628031E-009   4.1174671147350371E-003   6.8967229077167302E-006   1.3004810062724429E-009   1.2316959745343778E-003
   1.7116468863819287E-004  -227681.10661409100        8.1129180168742973E-002   2.5633481937297052E-002   4.6238451918760491E-005   1.0554222953830338E-002   1.9422787114942094E-005   5.9612795168541253E-009   4.1237727229212068E-003   6.9178712693067099E-006   1.3064681494239284E-009   1.2335822293518708E-003
   1.7142701459106076E-004  -227332.43832264165        8.1253421594702446E-002   2.5672737046162967E-002   4.6380237988690258E-005   1.0570385684951302E-002   1.9482345345370947E-005   5.9887238644685920E-009   4.1300878659223314E-003   6.9390842992717435E-006   1.3124828255922883E-009   1.2354713364063662E-003
   1.7168974258307643E-004  -226984.30357969759        8.1377850891015360E-002   2.5712051512368841E-002   4.6522457618269145E-005   1.0586572855509914E-002   1.9542085695399104E-005   6.0162944202793082E-009   4.1364125579556286E-003   6.9603621953011766E-006   1.3185251614236138E-009   1.2373632999507901E-003
   1.7195287323040260E-004  -226636.70156879592        8.1502468337831646E-002   2.5751425424418974E-002   4.6665112132868970E-005   1.0602784501945940E-002   1.9602008721756949E-005   6.0439917648152904E-009   4.1427468132588978E-003   6.9817051556872391E-006   1.3245952841460625E-009   1.2392581242442247E-003
   1.7221640715014633E-004  -226289.63147472322        8.1627274215706813E-002   2.5790858870945777E-002   4.6808202861903446E-005   1.0619020660751892E-002   1.9662114982872682E-005   6.0718164812736624E-009   4.1490906460905442E-003   7.0031133793268754E-006   1.3306933215725324E-009   1.2411558135519175E-003
   1.7248034496036046E-004  -225943.09248351352        8.1752268805602615E-002   2.5830351940709938E-002   4.6951731138840462E-005   1.0635281368473096E-002   1.9722405038877494E-005   6.0997691555319193E-009   4.1554440707296091E-003   7.0245870657235885E-006   1.3368194021033480E-009   1.2430563721452881E-003
   1.7274468728004506E-004  -225597.08378244631        8.1877452388887523E-002   2.5869904722600600E-002   4.7095698301214455E-005   1.0651566661707764E-002   1.9782879451610723E-005   6.1278503761602410E-009   4.1618071014757991E-003   7.0461264149892774E-006   1.3429736547289600E-009   1.2449598043019381E-003
   1.7300943472914885E-004  -225251.60456004506        8.2002825247337277E-002   2.5909517305635545E-002   4.7240105690638711E-005   1.0667876577107067E-002   1.9843538784625072E-005   6.1560607344338598E-009   4.1681797526495106E-003   7.0677316278460967E-006   1.3491562090326567E-009   1.2468661143056586E-003
   1.7327458792857069E-004  -224906.65400607468        8.2128387663135502E-002   2.5949189778961341E-002   4.7384954652817849E-005   1.0684211151375207E-002   1.9904383603191815E-005   6.1844008243454926E-009   4.1745620385918621E-003   7.0894029056283012E-006   1.3553671951932861E-009   1.2487753064464389E-003
   1.7354014750016103E-004  -224562.23131154012        8.2254139918874189E-002   2.5988922231853551E-002   4.7530246537560211E-005   1.0700570421269484E-002   1.9965414474306011E-005   6.2128712426178244E-009   4.1809539736647177E-003   7.1111404502841198E-006   1.3616067439879940E-009   1.2506873850204744E-003
   1.7380611406672339E-004  -224218.33566868416        8.2380082297554294E-002   2.6028714753716882E-002   4.7675982698790357E-005   1.0716954423600376E-002   2.0026631966691764E-005   6.2414725887160491E-009   4.1873555722507184E-003   7.1329444643776152E-006   1.3678749867949721E-009   1.2526023543301757E-003
   1.7407248825201575E-004  -223874.96627098578        8.2506215082586237E-002   2.6068567434085366E-002   4.7822164494561585E-005   1.0733363195231603E-002   2.0088036650807468E-005   6.2702054648604728E-009   4.1937668487533096E-003   7.1548151510905589E-006   1.3741720555962185E-009   1.2545202186841770E-003
   1.7433927068075209E-004  -223532.12231315806        8.2632538557790555E-002   2.6108480362622540E-002   4.7968793287068493E-005   1.0749796773080203E-002   2.0149629098851093E-005   6.2990704760391684E-009   4.2001878175967683E-003   7.1767527142243094E-006   1.3804980829803134E-009   1.2564409823973431E-003
   1.7460646197860378E-004  -223189.80299114634        8.2759053007398331E-002   2.6148453629121618E-002   4.8115870442659570E-005   1.0766255194116604E-002   2.0211409884765462E-005   6.3280682300206938E-009   4.2066184932262295E-003   7.1987573582016948E-006   1.3868532021452044E-009   1.2583646497907799E-003
   1.7487406277220117E-004  -222848.00750212642        8.2885758716051861E-002   2.6188487323505663E-002   4.8263397331849804E-005   1.0782738495364694E-002   2.0273379584243568E-005   6.3571993373668652E-009   4.2130588901077197E-003   7.2208292880689094E-006   1.3932375469010072E-009   1.2602912251918415E-003
   1.7514207368913488E-004  -222506.73504450268        8.3012655968805124E-002   2.6228581535827765E-002   4.8411375329333410E-005   1.0799246713901896E-002   2.0335538774733894E-005   6.3864644114455882E-009   4.2195090227281819E-003   7.2429687094974004E-006   1.3996512516728173E-009   1.2622207129341387E-003
   1.7541049535795746E-004  -222165.98481790599        8.3139745051124425E-002   2.6268736356271218E-002   4.8559805813996483E-005   1.0815779886859236E-002   2.0397888035445748E-005   6.4158640684437519E-009   4.2259689055955015E-003   7.2651758287857742E-006   1.4060944515035350E-009   1.2641531173575482E-003
   1.7567932840818472E-004  -221825.75602319205        8.3267026248888848E-002   2.6308951875149700E-002   4.8708690168929780E-005   1.0832338051421425E-002   2.0460427947354627E-005   6.4453989273801793E-009   4.2324385532385373E-003   7.2874508528617062E-006   1.4125672820567057E-009   1.2660884428082198E-003
   1.7594857347029728E-004  -221486.04786243947        8.3394499848390910E-002   2.6349228182907428E-002   4.8858029781441485E-005   1.0848921244826913E-002   2.0523159093207578E-005   6.4750696101186381E-009   4.2389179802071525E-003   7.3097939892838484E-006   1.4190698796193685E-009   1.2680266936385867E-003
   1.7621823117574205E-004  -221146.85953894787        8.3522166136337048E-002   2.6389565370119362E-002   4.9007826043070053E-005   1.0865529504367987E-002   2.0586082057528584E-005   6.5048767413809093E-009   4.2454072010722366E-003   7.3322054462437502E-006   1.4256023811049226E-009   1.2699678742073717E-003
   1.7648830215693365E-004  -220808.19025723595        8.3650025399848241E-002   2.6429963527491371E-002   4.9158080349597058E-005   1.0882162867390818E-002   2.0649197426623984E-005   6.5348209487599168E-009   4.2519062304257381E-003   7.3546854325677863E-006   1.4321649240560040E-009   1.2719119888795977E-003
   1.7675878704725596E-004  -220470.03922303993        8.3778077926460512E-002   2.6470422745860395E-002   4.9308794101060106E-005   1.0898821371295551E-002   2.0712505788587873E-005   6.5649028627329219E-009   4.2584150828806925E-003   7.3772341577190797E-006   1.4387576466473766E-009   1.2738590420265953E-003
   1.7702968648106358E-004  -220132.40564331101        8.3906324004125538E-002   2.6510943116194646E-002   4.9459968701765777E-005   1.0915505053536374E-002   2.0776007733307551E-005   6.5951231166747692E-009   4.2649337730712514E-003   7.3998518317994478E-006   1.4453806876888363E-009   1.2758090380260111E-003
   1.7730100109368332E-004  -219795.28872621444        8.4034763921211161E-002   2.6551524729593767E-002   4.9611605560302603E-005   1.0932213951621583E-002   2.0839703852468965E-005   6.6254823468711998E-009   4.2714623156527064E-003   7.4225386655513334E-006   1.4520341866281277E-009   1.2777619812618167E-003
   1.7757273152141568E-004  -219458.68768112676        8.4163397966502018E-002   2.6592167677289020E-002   4.9763706089554085E-005   1.0948948103113667E-002   2.0903594739562187E-005   6.6559811925322266E-009   4.2780007253015234E-003   7.4452948703597628E-006   1.4587182835538759E-009   1.2797178761243169E-003
   1.7784487840153635E-004  -219122.60171863472        8.4292226429199993E-002   2.6632872050643453E-002   4.9916271706711764E-005   1.0965707545629370E-002   2.0967680989886901E-005   6.6866202958055651E-009   4.2845490167153690E-003   7.4681206582542927E-006   1.4654331191985300E-009   1.2816767270101585E-003
   1.7811744237229772E-004  -218787.03005053278        8.4421249598924913E-002   2.6673637941152083E-002   5.0069303833288306E-005   1.0982492316839773E-002   2.1031963200557907E-005   6.7174003017901306E-009   4.2911072046131387E-003   7.4910162419109736E-006   1.4721788349413211E-009   1.2836385383223387E-003
   1.7839042407293034E-004  -218451.97188982167        8.4550467765715037E-002   2.6714465440442082E-002   5.0222803895130647E-005   1.0999302454470363E-002   2.1096441970510624E-005   6.7483218585495952E-009   4.2976753037349824E-003   7.5139818346543155E-006   1.4789555728112334E-009   1.2856033144702135E-003
   1.7866382414364444E-004  -218117.42645070649        8.4679881220027578E-002   2.6755354640272944E-002   5.0376773322433183E-005   1.1016137996301105E-002   2.1161117900506638E-005   6.7793856171260098E-009   4.3042533288423406E-003   7.5370176504592590E-006   1.4857634754899892E-009   1.2875710598695064E-003
   1.7893764322563145E-004  -217783.39294859470        8.4809490252739372E-002   2.6796305632536658E-002   5.0531213549750956E-005   1.1032998980166514E-002   2.1225991593139265E-005   6.8105922315534849E-009   4.3108412947179655E-003   7.5601239039531499E-006   1.4926026863150481E-009   1.2895417789423171E-003
   1.7921188196106549E-004  -217449.87060009426        8.4939295155147393E-002   2.6837318509257906E-002   5.0686126016012968E-005   1.1049885443955736E-002   2.1291063652839096E-005   6.8419423588719364E-009   4.3174392161659534E-003   7.5833008104177279E-006   1.4994733492826179E-009   1.2915154761171301E-003
   1.7948654099310486E-004  -217116.85862301220        8.5069296218969276E-002   2.6878393362594219E-002   5.0841512164535422E-005   1.1066797425612618E-002   2.1356334685879600E-005   6.8734366591408933E-009   4.3240471080117750E-003   7.6065485857911147E-006   1.5063756090506829E-009   1.2934921558288228E-003
   1.7976162096589355E-004  -216784.35623635235        8.5199493736343973E-002   2.6919530284836179E-002   5.0997373443035101E-005   1.1083734963135772E-002   2.1421805300382727E-005   6.9050757954533685E-009   4.3306649851022980E-003   7.6298674466698051E-006   1.5133096109420422E-009   1.2954718225186746E-003
   1.8003712252456279E-004  -216452.36266031367        8.5329887999832238E-002   2.6960729368407578E-002   5.1153711303642726E-005   1.1100698094578667E-002   2.1487476106324520E-005   6.9368604339497999E-009   4.3372928623058235E-003   7.6532576103106784E-006   1.5202755009473648E-009   1.2974544806343758E-003
   1.8031304631523250E-004  -216120.87711628832        8.5460479302417236E-002   2.7001990705865609E-002   5.1310527202916382E-005   1.1117686858049687E-002   2.1553347715540756E-005   6.9687912438320408E-009   4.3439307545121101E-003   7.6767192946329932E-006   1.5272734257282578E-009   1.2994401346300350E-003
   1.8058939298501285E-004  -215789.89882686010        8.5591267937505128E-002   2.7043314389901034E-002   5.1467822601854974E-005   1.1134701291712212E-002   2.1619420741732603E-005   7.0008688973774310E-009   4.3505786766324019E-003   7.7002527182204153E-006   1.5343035326203475E-009   1.3014287889661893E-003
   1.8086616318200579E-004  -215459.42701580227        8.5722254198925568E-002   2.7084700513338382E-002   5.1625598965911748E-005   1.1151741433784688E-002   2.1685695800472286E-005   7.0330940699529201E-009   4.3572366435994624E-003   7.7238581003230286E-006   1.5413659696363764E-009   1.3034204481098116E-003
   1.8114335755530653E-004  -215129.46090807606        8.5853438380932373E-002   2.7126149169136107E-002   5.1783857765007801E-005   1.1168807322540710E-002   2.1752173509208782E-005   7.0654674400292650E-009   4.3639046703675965E-003   7.7475356608593599E-006   1.5484608854693143E-009   1.3054151165343200E-003
   1.8142097675500506E-004  -214799.99972982853        8.5984820778204032E-002   2.7167660450386780E-002   5.1942600473545709E-005   1.1185898996309082E-002   2.1818854487273514E-005   7.0979896891952834E-009   4.3705827719126861E-003   7.7712856204184152E-006   1.5555884294954819E-009   1.3074127987195861E-003
   1.8169902143218774E-004  -214471.04270839118        8.6116401685844252E-002   2.7209234450317279E-002   5.2101828570423096E-005   1.1203016493473904E-002   2.1885739355886086E-005   7.1306615021721795E-009   4.3772709632322170E-003   7.7951082002617224E-006   1.5627487517776906E-009   1.3094134991519441E-003
   1.8197749223893876E-004  -214142.58907227757        8.6248181399382604E-002   2.7250871262288940E-002   5.2261543539046332E-005   1.1220159852474638E-002   2.1952828738160029E-005   7.1634835668279354E-009   4.3839692593453045E-003   7.8190036223253647E-006   1.5699420030683960E-009   1.3114172223241990E-003
   1.8225638982834167E-004  -213814.63805118212        8.6380160214775056E-002   2.7292570979797769E-002   5.2421746867344261E-005   1.1237329111806188E-002   2.2020123259108526E-005   7.1964565741917617E-009   4.3906776752927262E-003   7.8429721092220400E-006   1.5771683348128661E-009   1.3134239727356355E-003
   1.8253571485448092E-004  -213487.18887597782        8.6512338428404514E-002   2.7334333696474609E-002   5.2582440047781883E-005   1.1254524310018971E-002   2.2087623545650227E-005   7.2295812184686226E-009   4.3973962261369499E-003   7.8670138842431164E-006   1.5844278991523634E-009   1.3154337548920269E-003
   1.8281546797244347E-004  -213160.24077871459        8.6644716337081443E-002   2.7376159506085313E-002   5.2743624577374215E-005   1.1271745485718986E-002   2.2155330226615015E-005   7.2628581970538239E-009   4.4041249269621613E-003   7.8911291713606901E-006   1.5917208489273424E-009   1.3174465733056433E-003
   1.8309564983832023E-004  -212833.79299261770        8.6777294238044464E-002   2.7418048502530944E-002   5.2905301957700091E-005   1.1288992677567904E-002   2.2223243932749831E-005   7.2962882105476684E-009   4.4108637928742984E-003   7.9153181952296623E-006   1.5990473376806612E-009   1.3194624324952609E-003
   1.8337626110920759E-004  -212507.84475208563        8.6910072428960830E-002   2.7460000779847935E-002   5.3067473694916007E-005   1.1306265924283129E-002   2.2291365296724494E-005   7.3298719627701763E-009   4.4176128390010722E-003   7.9395811811898061E-006   1.6064075196608081E-009   1.3214813369861701E-003
   1.8365730244320906E-004  -212182.39529268839        8.7043051207927130E-002   2.7502016432208284E-002   5.3230141299770099E-005   1.1323565264637875E-002   2.2359694953137535E-005   7.3636101607758775E-009   4.4243720804920039E-003   7.9639183552678605E-006   1.6138015498251434E-009   1.3235032913101845E-003
   1.8393877449943672E-004  -211857.44385116585        8.7176230873469734E-002   2.7544095553919738E-002   5.3393306287616054E-005   1.1340890737461248E-002   2.2428233538522088E-005   7.3975035148686683E-009   4.4311415325184482E-003   7.9883299441796053E-006   1.6212295838431551E-009   1.3255283000056504E-003
   1.8422067793801285E-004  -211532.98966542579        8.7309611724545461E-002   2.7586238239425968E-002   5.3556970178427118E-005   1.1358242381638314E-002   2.2496981691351750E-005   7.4315527386167380E-009   4.4379212102736276E-003   8.0128161753319654E-006   1.6286917780997301E-009   1.3275563676174540E-003
   1.8450301342007135E-004  -211209.03197454230        8.7443194060542156E-002   2.7628444583306749E-002   5.3721134496810149E-005   1.1375620236110171E-002   2.2565940052046481E-005   7.4657585488675654E-009   4.4447111289726560E-003   8.0373772768251063E-006   1.6361882896984413E-009   1.3295874986970313E-003
   1.8478578160775944E-004  -210885.57001875358        8.7576978181279200E-002   2.7670714680278152E-002   5.3885800772019701E-005   1.1393024339874035E-002   2.2635109262978530E-005   7.5001216657629763E-009   4.4515113038525751E-003   8.0620134774545413E-006   1.6437192764648475E-009   1.3316216978023769E-003
   1.8506898316423911E-004  -210562.60303946087        8.7710964387008150E-002   2.7713048625192718E-002   5.4050970537972146E-005   1.1410454731983308E-002   2.2704489968478348E-005   7.5346428127542859E-009   4.4583217501723768E-003   8.0867250067132512E-006   1.6512848969498108E-009   1.3336589694980525E-003
   1.8535261875368870E-004  -210240.13027922588        8.7845152978413305E-002   2.7755446513039645E-002   5.4216645333259816E-005   1.1427911451547652E-002   2.2774082814840573E-005   7.5693227166174895E-009   4.4651424832130374E-003   8.1115120947937980E-006   1.6588853104328283E-009   1.3356993183551952E-003
