 atomic_number   1.0000000000000000     
 eigenvalues_eV  -2.6047104222958466     
 unl(r)=Rnl(r)*r for spin=up in 1/sqrt(au)
     0.00718823                 -138.41324919     0.00956429
     0.00719602                 -138.26249968     0.00957465
     0.00720383                 -138.11191352     0.00958502
     0.00721164                 -137.96149054     0.00959540
     0.00721947                 -137.81123056     0.00960579
     0.00722730                 -137.66113341     0.00961619
     0.00723514                 -137.51119890     0.00962660
     0.00724299                 -137.36142687     0.00963702
     0.00725085                 -137.21181713     0.00964746
     0.00725871                 -137.06236951     0.00965791
     0.00726659                 -136.91308383     0.00966836
     0.00727447                 -136.76395992     0.00967883
     0.00728236                 -136.61499760     0.00968931
     0.00729026                 -136.46619670     0.00969980
     0.00729817                 -136.31755705     0.00971031
     0.00730608                 -136.16907846     0.00972082
     0.00731401                 -136.02076076     0.00973134
     0.00732194                 -135.87260379     0.00974188
     0.00732989                 -135.72460736     0.00975243
     0.00733784                 -135.57677130     0.00976299
     0.00734580                 -135.42909544     0.00977356
     0.00735377                 -135.28157960     0.00978414
     0.00736174                 -135.13422361     0.00979473
     0.00736973                 -134.98702730     0.00980533
     0.00737773                 -134.83999049     0.00981595
     0.00738573                 -134.69311301     0.00982658
     0.00739374                 -134.54639469     0.00983721
     0.00740176                 -134.39983536     0.00984786
     0.00740979                 -134.25343484     0.00985852
     0.00741783                 -134.10719296     0.00986920
     0.00742588                 -133.96110956     0.00987988
     0.00743393                 -133.81518445     0.00989057
     0.00744200                 -133.66941747     0.00990128
     0.00745007                 -133.52380844     0.00991200
     0.00745815                 -133.37835719     0.00992273
     0.00746624                 -133.23306356     0.00993347
     0.00747434                 -133.08792737     0.00994422
     0.00748245                 -132.94294846     0.00995498
     0.00749057                 -132.79812664     0.00996576
     0.00749869                 -132.65346176     0.00997655
     0.00750683                 -132.50895363     0.00998734
     0.00751497                 -132.36460210     0.00999815
     0.00752312                 -132.22040699     0.01000897
     0.00753128                 -132.07636813     0.01001981
     0.00753945                 -131.93248535     0.01003065
     0.00754763                 -131.78875848     0.01004151
     0.00755582                 -131.64518736     0.01005238
     0.00756402                 -131.50177182     0.01006325
     0.00757222                 -131.35851168     0.01007415
     0.00758043                 -131.21540678     0.01008505
     0.00758866                 -131.07245695     0.01009596
     0.00759689                 -130.92966203     0.01010689
     0.00760513                 -130.78702184     0.01011783
     0.00761338                 -130.64453621     0.01012877
     0.00762164                 -130.50220499     0.01013973
     0.00762991                 -130.36002799     0.01015071
     0.00763819                 -130.21800506     0.01016169
     0.00764647                 -130.07613603     0.01017269
     0.00765477                 -129.93442073     0.01018370
     0.00766307                 -129.79285900     0.01019471
     0.00767138                 -129.65145066     0.01020575
     0.00767970                 -129.51019556     0.01021679
     0.00768804                 -129.36909352     0.01022784
     0.00769638                 -129.22814438     0.01023891
     0.00770472                 -129.08734798     0.01024999
     0.00771308                 -128.94670414     0.01026108
     0.00772145                 -128.80621271     0.01027218
     0.00772983                 -128.66587351     0.01028330
     0.00773821                 -128.52568639     0.01029442
     0.00774661                 -128.38565118     0.01030556
     0.00775501                 -128.24576771     0.01031671
     0.00776342                 -128.10603583     0.01032787
     0.00777184                 -127.96645535     0.01033904
     0.00778027                 -127.82702613     0.01035023
     0.00778871                 -127.68774800     0.01036143
     0.00779716                 -127.54862079     0.01037264
     0.00780562                 -127.40964434     0.01038386
     0.00781409                 -127.27081848     0.01039509
     0.00782257                 -127.13214306     0.01040634
     0.00783105                 -126.99361791     0.01041759
     0.00783955                 -126.85524287     0.01042886
     0.00784805                 -126.71701777     0.01044014
     0.00785656                 -126.57894246     0.01045144
     0.00786509                 -126.44101676     0.01046274
     0.00787362                 -126.30324053     0.01047406
     0.00788216                 -126.16561359     0.01048539
     0.00789071                 -126.02813578     0.01049673
     0.00789927                 -125.89080695     0.01050808
     0.00790784                 -125.75362693     0.01051945
     0.00791642                 -125.61659555     0.01053083
     0.00792501                 -125.47971267     0.01054222
     0.00793360                 -125.34297812     0.01055362
     0.00794221                 -125.20639173     0.01056504
     0.00795083                 -125.06995335     0.01057646
     0.00795945                 -124.93366281     0.01058790
     0.00796808                 -124.79751997     0.01059935
     0.00797673                 -124.66152464     0.01061082
     0.00798538                 -124.52567669     0.01062229
     0.00799404                 -124.38997594     0.01063378
     0.00800272                 -124.25442224     0.01064528
     0.00801140                 -124.11901542     0.01065679
     0.00802009                 -123.98375534     0.01066832
     0.00802879                 -123.84864182     0.01067985
     0.00803750                 -123.71367471     0.01069140
     0.00804622                 -123.57885386     0.01070296
     0.00805495                 -123.44417910     0.01071454
     0.00806368                 -123.30965027     0.01072612
     0.00807243                 -123.17526723     0.01073772
     0.00808119                 -123.04102980     0.01074933
     0.00808995                 -122.90693783     0.01076096
     0.00809873                 -122.77299117     0.01077259
     0.00810752                 -122.63918965     0.01078424
     0.00811631                 -122.50553312     0.01079590
     0.00812512                 -122.37202143     0.01080758
     0.00813393                 -122.23865440     0.01081926
     0.00814275                 -122.10543190     0.01083096
     0.00815159                 -121.97235376     0.01084267
     0.00816043                 -121.83941982     0.01085439
     0.00816928                 -121.70662994     0.01086613
     0.00817814                 -121.57398394     0.01087788
     0.00818702                 -121.44148168     0.01088964
     0.00819590                 -121.30912301     0.01090141
     0.00820479                 -121.17690775     0.01091320
     0.00821369                 -121.04483577     0.01092499
     0.00822260                 -120.91290691     0.01093681
     0.00823152                 -120.78112100     0.01094863
     0.00824045                 -120.64947790     0.01096047
     0.00824939                 -120.51797745     0.01097231
     0.00825834                 -120.38661949     0.01098418
     0.00826729                 -120.25540387     0.01099605
     0.00827626                 -120.12433045     0.01100794
     0.00828524                 -119.99339905     0.01101984
     0.00829423                 -119.86260953     0.01103175
     0.00830323                 -119.73196174     0.01104367
     0.00831223                 -119.60145552     0.01105561
     0.00832125                 -119.47109072     0.01106756
     0.00833028                 -119.34086718     0.01107952
     0.00833931                 -119.21078476     0.01109150
     0.00834836                 -119.08084329     0.01110349
     0.00835742                 -118.95104263     0.01111549
     0.00836648                 -118.82138262     0.01112750
     0.00837556                 -118.69186312     0.01113953
     0.00838464                 -118.56248396     0.01115157
     0.00839374                 -118.43324500     0.01116362
     0.00840285                 -118.30414608     0.01117569
     0.00841196                 -118.17518706     0.01118777
     0.00842109                 -118.04636778     0.01119986
     0.00843022                 -117.91768809     0.01121196
     0.00843937                 -117.78914784     0.01122408
     0.00844852                 -117.66074688     0.01123621
     0.00845769                 -117.53248505     0.01124835
     0.00846686                 -117.40436221     0.01126051
     0.00847605                 -117.27637820     0.01127268
     0.00848524                 -117.14853288     0.01128486
     0.00849445                 -117.02082610     0.01129705
     0.00850366                 -116.89325770     0.01130926
     0.00851288                 -116.76582753     0.01132148
     0.00852212                 -116.63853545     0.01133371
     0.00853136                 -116.51138130     0.01134596
     0.00854062                 -116.38436494     0.01135822
     0.00854988                 -116.25748622     0.01137049
     0.00855916                 -116.13074498     0.01138278
     0.00856844                 -116.00414108     0.01139508
     0.00857774                 -115.87767437     0.01140739
     0.00858704                 -115.75134470     0.01141972
     0.00859636                 -115.62515193     0.01143206
     0.00860568                 -115.49909589     0.01144441
     0.00861502                 -115.37317646     0.01145677
     0.00862437                 -115.24739347     0.01146915
     0.00863372                 -115.12174678     0.01148154
     0.00864309                 -114.99623624     0.01149395
     0.00865246                 -114.87086171     0.01150636
     0.00866185                 -114.74562304     0.01151880
     0.00867125                 -114.62052007     0.01153124
     0.00868065                 -114.49555267     0.01154370
     0.00869007                 -114.37072068     0.01155617
     0.00869950                 -114.24602397     0.01156865
