 atomic_number   41.000000000000000     
 eigenvalues_eV  -18330.646381035876       -2523.2337551382248       -2320.3489093827716       -418.77473253534930       -341.53112817952649       -199.67754613578509       -55.354732429824658       -33.950553338509117       -3.2361519646418122       -3.6066449747735607     
 unl(r)=Rnl(r)*r for spin=up in 1/sqrt(au)
   1.5671676536985608E-004  -261436.10806295264        8.0119379072340138E-002   2.5431179828207532E-002   4.4319337530860765E-005   1.0615256432080377E-002   1.8961107103459978E-005   5.7891064761339416E-009   4.3139114579637530E-003   7.1164317538139932E-006   1.4759833722368933E-009   1.2261721140864952E-003
   1.5695790671583183E-004  -261034.17208367027        8.0242622597716695E-002   2.5470299280086366E-002   4.4455811542240879E-005   1.0631585323606609E-002   1.9019494669398802E-005   5.8158682985171952E-009   4.3205473213209829E-003   7.1383456179891089E-006   1.4828065331009045E-009   1.2280582702265282E-003
   1.5719941910793402E-004  -260632.85361565539        8.0366053323579698E-002   2.5509478150646841E-002   4.4592704542465082E-005   1.0647939017051328E-002   1.9078061490838374E-005   5.8427536778516880E-009   4.3271932638701740E-003   7.1603267598473379E-006   1.4896611958899401E-009   1.2299472912429114E-003
   1.5744130311709430E-004  -260232.15171019704        8.0489671530489373E-002   2.5548716528932588E-002   4.4730017817709785E-005   1.0664317549581736E-002   1.9136808118041266E-005   5.8697631847975705E-009   4.3338493007155842E-003   7.1823753859116802E-006   1.4965475060987894E-009   1.2318391814288288E-003
   1.5768355931512282E-004  -259832.06542004214        8.0613477499414679E-002   2.5588014504116935E-002   4.4867752658090193E-005   1.0680720958419172E-002   1.9195735102955183E-005   5.8968973926483225E-009   4.3405154469834751E-003   7.2044917033375878E-006   1.5034656098936308E-009   1.2337339450837171E-003
   1.5792618827470962E-004  -259432.59379939269        8.0737471511733924E-002   2.5627372165503093E-002   4.5005910357672357E-005   1.0697149280839190E-002   1.9254842999218089E-005   5.9241568773428929E-009   4.3471917178221344E-003   7.2266759199149000E-006   1.5104156541151294E-009   1.2356315865132749E-003
   1.5816919056942585E-004  -259033.73590390396        8.0861653849235313E-002   2.5666789602524324E-002   4.5144492214485174E-005   1.0713602554171621E-002   1.9314132362163386E-005   5.9515422174779059E-009   4.3538781284019109E-003   7.2489282440697800E-006   1.5173977862815473E-009   1.2375321100294709E-003
   1.5841256677372531E-004  -258635.49079068186        8.0986024794117498E-002   2.5706266904744122E-002   4.5283499530532580E-005   1.0730080815800652E-002   1.9373603748825083E-005   5.9790539943199277E-009   4.3605746939152437E-003   7.2712488848666611E-006   1.5244121545918713E-009   1.2394355199505528E-003
   1.5865631746294568E-004  -258237.85751828103        8.1110584628990165E-002   2.5745804161856383E-002   4.5422933611805615E-005   1.0746584103164904E-002   1.9433257717942993E-005   6.0066927918177752E-009   4.3672814295766908E-003   7.2936380520101910E-006   1.5314589079289510E-009   1.2413418206010550E-003
   1.5890044321330990E-004  -257840.83514670248        8.1235333636874560E-002   2.5785401463685596E-002   4.5562795768294658E-005   1.0763112453757504E-002   1.9493094829967952E-005   6.0344591966148928E-009   4.3739983506229608E-003   7.3160959558471939E-006   1.5385381958626564E-009   1.2432510163118081E-003
   1.5914494460192755E-004  -257444.42273739132        8.1360272101204070E-002   2.5825058900187020E-002   4.5703087314001616E-005   1.0779665905126155E-002   1.9553115647067024E-005   6.0623537980617854E-009   4.3807254723129433E-003   7.3386228073686259E-006   1.5456501686530442E-009   1.2451631114199474E-003
   1.5938982220679626E-004  -257048.61935323471        8.1485400305824809E-002   2.5864776561446850E-002   4.5843809566952187E-005   1.0796244494873219E-002   1.9613320733128777E-005   6.0903771882285033E-009   4.3874628099277377E-003   7.3612188182115484E-006   1.5527949772535443E-009   1.2470781102689207E-003
   1.5963507660680300E-004  -256653.42405855941        8.1610718534996129E-002   2.5904554537682412E-002   4.5984963849208134E-005   1.0812848260655785E-002   1.9673710653768498E-005   6.1185299619171910E-009   4.3942103787706840E-003   7.3838842006610957E-006   1.5599727733141569E-009   1.2489960172084981E-003
   1.5988070838172545E-004  -256258.83591912984        8.1736227073391218E-002   2.5944392919242325E-002   4.6126551486879633E-005   1.0829477240185743E-002   1.9734285976333513E-005   6.1468127166746867E-009   4.4009681941673939E-003   7.4066191676524594E-006   1.5671837091846664E-009   1.2509168365947797E-003
   1.6012671811223346E-004  -255864.85400214550        8.1861926206097682E-002   2.5984291796606687E-002   4.6268573810137634E-005   1.0846131471229868E-002   1.9795047269908439E-005   6.1752260528051886E-009   4.4077362714657819E-003   7.4294239327728697E-006   1.5744279379178698E-009   1.2528405727902044E-003
   1.6037310637989031E-004  -255471.47737623926        8.1987816218618073E-002   2.6024251260387259E-002   4.6411032153226255E-005   1.0862810991609878E-002   1.9855995105320514E-005   6.2037705733829708E-009   4.4145146260360923E-003   7.4522987102635928E-006   1.5817056132728193E-009   1.2547672301635587E-003
   1.6061987376715412E-004  -255078.70511147473        8.2113897396870472E-002   2.6064271401327645E-002   4.6553927854475232E-005   1.0879515839202530E-002   1.9917130055144909E-005   6.2324468842651638E-009   4.4213032732709342E-003   7.4752437150219215E-006   1.5890168897180801E-009   1.2566968130899860E-003
   1.6086702085737930E-004  -254686.53627934423        8.2240170027189058E-002   2.6104352310303468E-002   4.6697262256312387E-005   1.0896246051939675E-002   1.9978452693710067E-005   6.2612555941045913E-009   4.4281022285853084E-003   7.4982591626031829E-006   1.5963619224350040E-009   1.2586293259509937E-003
   1.6111454823481786E-004  -254294.96995276667        8.2366634396324662E-002   2.6144494078322537E-002   4.6841036705276155E-005   1.0913001667808349E-002   2.0039963597103066E-005   6.2901973143626666E-009   4.4349115074166388E-003   7.5213452692227477E-006   1.6037408673210176E-009   1.2605647731344630E-003
   1.6136245648462079E-004  -253904.00520608507        8.2493290791445378E-002   2.6184696796525058E-002   4.6985252552028137E-005   1.0929782724850835E-002   2.0101663343174975E-005   6.3192726593223498E-009   4.4417311252248036E-003   7.5445022517580447E-006   1.6111538809929249E-009   1.2625031590346575E-003
   1.6161074619283944E-004  -253513.64111506479        8.2620139500137038E-002   2.6224960556183782E-002   4.7129911151365683E-005   1.0946589261164749E-002   2.0163552511546260E-005   6.3484822461011635E-009   4.4485610974921664E-003   7.5677303277505855E-006   1.6186011207902265E-009   1.2644444880522321E-003
   1.6185941794642696E-004  -253123.87675689117        8.2747180810403928E-002   2.6265285448704209E-002   4.7275013862234539E-005   1.0963421314903108E-002   2.0225631683612173E-005   6.3778266946642643E-009   4.4554014397236051E-003   7.5910297154079905E-006   1.6260827447784525E-009   1.2663887645942404E-003
   1.6210847233323961E-004  -252734.71121016712        8.2874415010669195E-002   2.6305671565624748E-002   4.7420562047741508E-005   1.0980278924274408E-002   2.0287901442548178E-005   6.4073066278375865E-009   4.4622521674465444E-003   7.6144006336060245E-006   1.6335989117525121E-009   1.2683359930741453E-003
   1.6235790994203821E-004  -252346.14355491119        8.3001842389775551E-002   2.6346118998616923E-002   4.7566557075167142E-005   1.0997162127542705E-002   2.0350362373315382E-005   6.4369226713210313E-009   4.4691132962109848E-003   7.6378433018906342E-006   1.6411497812400584E-009   1.2702861779118259E-003
   1.6260773136248950E-004  -251958.17287255538        8.3129463236985765E-002   2.6386627839485532E-002   4.7713000315978514E-005   1.1014070963027679E-002   2.0413015062666012E-005   6.4666754537017292E-009   4.4759848415895330E-003   7.6613579404800004E-006   1.6487355135048684E-009   1.2722393235335880E-003
   1.6285793718516758E-004  -251570.79824594286        8.3257277841983252E-002   2.6427198180168837E-002   4.7859893145842004E-005   1.1031005469104717E-002   2.0475860099148841E-005   6.4965656064673545E-009   4.4828668191774362E-003   7.6849447702665819E-006   1.6563562695502381E-009   1.2741954343721714E-003
   1.6310852800155524E-004  -251184.01875932596        8.3385286494872674E-002   2.6467830112738743E-002   4.8007236944636095E-005   1.1047965684204989E-002   2.0538898073114724E-005   6.5265937640195085E-009   4.4897592445926077E-003   7.7086040128191884E-006   1.6640122111223944E-009   1.2761545148667591E-003
   1.6335950440404538E-004  -250797.83349836379        8.3513489486180495E-002   2.6508523729400990E-002   4.8155033096464258E-005   1.1064951646815525E-002   2.0602129576722057E-005   6.5567605636871601E-009   4.4966621334756630E-003   7.7323358903850333E-006   1.6717035007139218E-009   1.2781165694629865E-003
   1.6361086698594242E-004  -250412.24155012041        8.3641887106855536E-002   2.6549279122495321E-002   4.8303282989667861E-005   1.1081963395479283E-002   2.0665555203942326E-005   6.5870666457401475E-009   4.5035755014899460E-003   7.7561406258918076E-006   1.6794303015672053E-009   1.2800816026129495E-003
   1.6386261634146373E-004  -250027.24200306227        8.3770479648269572E-002   2.6590096384495669E-002   4.8451988016839079E-005   1.1099000968795234E-002   2.0729175550565639E-005   6.6175126534027425E-009   4.5104993643215636E-003   7.7800184429497669E-006   1.6871927776778894E-009   1.2820496187752142E-003
   1.6411475306574101E-004  -249642.83394705621        8.3899267402217911E-002   2.6630975608010348E-002   4.8601149574833921E-005   1.1116064405418437E-002   2.0792991214206268E-005   6.6480992328672858E-009   4.5174337376794127E-003   7.8039695658538047E-006   1.6949910937983518E-009   1.2840206224148240E-003
   1.6436727775482167E-004  -249259.01647336758        8.4028250660919956E-002   2.6671916885782215E-002   4.8750769064785196E-005   1.1133153744060107E-002   2.0857002794308232E-005   6.6788270333078692E-009   4.5243786372952148E-003   7.8279942195855468E-006   1.7028254154411951E-009   1.2859946180033108E-003
   1.6462019100567027E-004  -248875.78867465752        8.4157429717019783E-002   2.6712920310688882E-002   4.8900847892115625E-005   1.1150269023487699E-002   2.0921210892150868E-005   6.7096967068940966E-009   4.5313340789235471E-003   7.8520926298154547E-006   1.7106959088827531E-009   1.2879716100187013E-003
   1.6487349341616991E-004  -248493.14964498155        8.4286804863586737E-002   2.6753985975742866E-002   4.9051387466550898E-005   1.1167410282524987E-002   2.0985616110854463E-005   6.7407089088048964E-009   4.5383000783418698E-003   7.8762650229049148E-006   1.7186027411666130E-009   1.2899516029455276E-003
   1.6512718558512368E-004  -248111.09847978677        8.4416376394115991E-002   2.6795113974091806E-002   4.9202389202132844E-005   1.1184577560052131E-002   2.1050219055385847E-005   6.7718642972424056E-009   4.5452766513505603E-003   7.9005116259083659E-006   1.7265460801071560E-009   1.2919346012748361E-003
   1.6538126811225604E-004  -247729.63427591001        8.4546144602529114E-002   2.6836304399018612E-002   4.9353854517232595E-005   1.1201770895005759E-002   2.1115020332564039E-005   6.8031635334459146E-009   4.5522638137729440E-003   7.9248326665753984E-006   1.7345260942931112E-009   1.2939206095041943E-003
   1.6563574159821426E-004  -247348.75613157573        8.4676109783174691E-002   2.6877557343941684E-002   4.9505784834563808E-005   1.1218990326379043E-002   2.1180020551065922E-005   6.8346072817058736E-009   4.5592615814553242E-003   7.9492283733528887E-006   1.7425429530911284E-009   1.2959096321377025E-003
   1.6589060664456984E-004  -246968.46314639380        8.4806272230828844E-002   2.6918872902415059E-002   4.9658181581195926E-005   1.1236235893221782E-002   2.1245220321431886E-005   6.8661962093779713E-009   4.5662699702670138E-003   7.9736989753871252E-006   1.7505968266493656E-009   1.2979016736860000E-003
   1.6614586385381989E-004  -246588.75442135739        8.4936632240695892E-002   2.6960251168128634E-002   4.9811046188567478E-005   1.1253507634640461E-002   2.1310620256071538E-005   6.8979309868972708E-009   4.5732889961003671E-003   7.9982447025259394E-006   1.7586878859010944E-009   1.2998967386662760E-003
   1.6640151382938859E-004  -246209.62905884086        8.5067190108408852E-002   2.7001692234908312E-002   4.9964380092499404E-005   1.1270805589798351E-002   2.1376220969269402E-005   6.9298122877924127E-009   4.5803186748708102E-003   8.0228657853208558E-006   1.7668163025683213E-009   1.3018948316022769E-003
   1.6665755717562867E-004  -245831.08616259758        8.5197946130030067E-002   2.7043196196716215E-002   5.0118184733208484E-005   1.1288129797915566E-002   2.1442023077190646E-005   6.9618407886998851E-009   4.5873590225168747E-003   8.0475624550292333E-006   1.7749822491654259E-009   1.3038959570243170E-003
   1.6691399449782272E-004  -245453.12483775802        8.5328900602051783E-002   2.7084763147650855E-002   5.0272461555320692E-005   1.1305480298269154E-002   2.1508027197886824E-005   6.9940171693783620E-009   4.5944100550002233E-003   8.0723349436164232E-006   1.7831858990028152E-009   1.3059001194692852E-003
   1.6717082640218471E-004  -245075.74419082724        8.5460053821396723E-002   2.7126393181947324E-002   5.0427212007884715E-005   1.1322857130193164E-002   2.1574233951301634E-005   7.0263421127230976E-009   4.6014717883056874E-003   8.0971834837579324E-006   1.7914274261905955E-009   1.3079073234806560E-003
   1.6742805349586140E-004  -244698.94332968321        8.5591406085418667E-002   2.7168086393977470E-002   5.0582437544385412E-005   1.1340260333078733E-002   2.1640643959276693E-005   7.0588163047804016E-009   4.6085442384412962E-003   8.1221083088415888E-006   1.7997070056422617E-009   1.3099175736084969E-003
   1.6768567638693376E-004  -244322.72136357438        8.5722957691903065E-002   2.7209842878250103E-002   5.0738139622757401E-005   1.1357689946374153E-002   2.1707257845557338E-005   7.0914404347621678E-009   4.6156274214383076E-003   8.1471096529697165E-006   1.8080248130784017E-009   1.3119308744094782E-003
   1.6794369568441840E-004  -243947.07740311784        8.5854708939067589E-002   2.7251662729411156E-002   5.0894319705398600E-005   1.1375146009584957E-002   2.1774076235798434E-005   7.1242151950604783E-009   4.6227213533512378E-003   8.1721877509613207E-006   1.8163810250304208E-009   1.3139472304468816E-003
   1.6820211199826908E-004  -243572.01056029694        8.5986660125562719E-002   2.7293546042243884E-002   5.1050979259183902E-005   1.1392628562273995E-002   2.1841099757570202E-005   7.1571412812622692E-009   4.6298260502578969E-003   8.1973428383542716E-006   1.8247758188442796E-009   1.3159666462906094E-003
   1.6846092593937806E-004  -243197.51994845946        8.6118811550472366E-002   2.7335492911669049E-002   5.1208119755478796E-005   1.1410137644061505E-002   2.1908329040364069E-005   7.1902193921640682E-009   4.6369415282594192E-003   8.2225751514074983E-006   1.8332093726842528E-009   1.3179891265171927E-003
   1.6872013811957762E-004  -242823.60468231514        8.6251163513314438E-002   2.7377503432745101E-002   5.1365742670153112E-005   1.1427673294625197E-002   2.1975764715598535E-005   7.2234502297868011E-009   4.6440678034802918E-003   8.2478849271031960E-006   1.8416818655367022E-009   1.3200146757098013E-003
   1.6897974915164142E-004  -242450.26387793414        8.6383716314041403E-002   2.7419577700668371E-002   5.1523849483594749E-005   1.1445235553700332E-002   2.2043407416625053E-005   7.2568344993906593E-009   4.6512048920683904E-003   8.2732724031490270E-006   1.8501934772138694E-009   1.3220432984582526E-003
   1.6923975964928603E-004  -242077.49665274439        8.6516470253040906E-002   2.7461715810773255E-002   5.1682441680723487E-005   1.1462824461079791E-002   2.2111257778733928E-005   7.2903729094900438E-009   4.6583528101950076E-003   8.2987378179803408E-006   1.8587443883576851E-009   1.3240749993590202E-003
   1.6950017022717236E-004  -241705.30212552991        8.6649425631136381E-002   2.7503917858532404E-002   5.1841520751004798E-005   1.1480440056614164E-002   2.2179316439160247E-005   7.3240661718685721E-009   4.6655115740548867E-003   8.3242814107623942E-006   1.8673347804435948E-009   1.3261097830152423E-003
   1.6976098150090708E-004  -241333.67941642849        8.6782582749587570E-002   2.7546183939556896E-002   5.2001088188463760E-005   1.1498082380211825E-002   2.2247584037089801E-005   7.3579150015941613E-009   4.6726811998662517E-003   8.3499034213925785E-006   1.8759648357844046E-009   1.3281476540367323E-003
   1.7002219408704410E-004  -240962.62764692976        8.6915941910091193E-002   2.7588514149596444E-002   5.2161145491698940E-005   1.1515751471839000E-002   2.2316061213665048E-005   7.3919201170341703E-009   4.6798617038708414E-003   8.3756040905026524E-006   1.8846347375341427E-009   1.3301886170399868E-003
   1.7028380860308607E-004  -240592.14593987292        8.7049503414781501E-002   2.7630908584539572E-002   5.2321694163896363E-005   1.1533447371519859E-002   2.2384748611991087E-005   7.4260822398706229E-009   4.6870531023339391E-003   8.4013836594609882E-006   1.8933446696919392E-009   1.3322326766481941E-003
   1.7054582566748574E-004  -240222.23341944494        8.7183267566230835E-002   2.7673367340413802E-002   5.2482735712843529E-005   1.1551170119336589E-002   2.2453646877141645E-005   7.4604020951154930E-009   4.6942554115444041E-003   8.4272423703748186E-006   1.9020948171059250E-009   1.3342798374912450E-003
   1.7080824589964754E-004  -239852.88921117812        8.7317234667450297E-002   2.7715890513385848E-002   5.2644271650943465E-005   1.1568919755429468E-002   2.2522756656165094E-005   7.4948804111260625E-009   4.7014686478147050E-003   8.4531804660924942E-006   1.9108853654771460E-009   1.3363301042057399E-003
   1.7107106991992889E-004  -239484.11244194850        8.7451405021890249E-002   2.7758478199761794E-002   5.2806303495228781E-005   1.1586696319996950E-002   2.2592078598090469E-005   7.5295179196203556E-009   4.7086928274809514E-003   8.4791981902057406E-006   1.9197165013634974E-009   1.3383834814349991E-003
   1.7133429834964185E-004  -239115.90223997337        8.7585778933441008E-002   2.7801130495987286E-002   5.2968832767375842E-005   1.1604499853295740E-002   2.2661613353933515E-005   7.5643153556926334E-009   4.7159279669029266E-003   8.5052957870519280E-006   1.9285884121836774E-009   1.3404399738290718E-003
   1.7159793181105445E-004  -238748.25773480948        8.7720356706433383E-002   2.7843847498647739E-002   5.3131860993718904E-005   1.1622330395640874E-002   2.2731361576702762E-005   7.5992734578289711E-009   4.7231740824641164E-003   8.5314735017163585E-006   1.9375012862211550E-009   1.3424995860447440E-003
   1.7186197092739224E-004  -238381.17805735077        8.7855138645639236E-002   2.7886629304468488E-002   5.3295389705264367E-005   1.1640187987405798E-002   2.2801323921405595E-005   7.6343929679228940E-009   4.7304311905717435E-003   8.5577315800345310E-006   1.9464553126281587E-009   1.3445623227455496E-003
   1.7212641632283966E-004  -238014.66233982658        8.7990125056272170E-002   2.7929476010315018E-002   5.3459420437705007E-005   1.1658072669022445E-002   2.2871501045054362E-005   7.6696746312911018E-009   4.7376993076567999E-003   8.5840702685944467E-006   1.9554506814296858E-009   1.3466281886017773E-003
   1.7239126862254170E-004  -237648.70971579920        8.8125316243988061E-002   2.7972387713193120E-002   5.3623954731434317E-005   1.1675984480981314E-002   2.2941893606672494E-005   7.7051191966892494E-009   4.7449784501740781E-003   8.6104898147388945E-006   1.9644875835275246E-009   1.3486971882904813E-003
   1.7265652845260517E-004  -237283.31932016235        8.8260712514885639E-002   2.8015364510249101E-002   5.3788994131560805E-005   1.1693923463831553E-002   2.3012502267300639E-005   7.7407274163278145E-009   4.7522686346022028E-003   8.6369904665677683E-006   1.9735662107043006E-009   1.3507693264954903E-003
   1.7292219644010032E-004  -236918.49028913866        8.8396314175507140E-002   2.8058406498769960E-002   5.3954540187922434E-005   1.1711889658181030E-002   2.3083327690002827E-005   7.7765000458880250E-009   4.7595698774436646E-003   8.6635724729403595E-006   1.9826867556275373E-009   1.3528446079074158E-003
   1.7318827321306226E-004  -236554.22176027775        8.8532121532838903E-002   2.8101513776183581E-002   5.4120594455101033E-005   1.1729883104696422E-002   2.3154370539872638E-005   7.8124378445378722E-009   4.7668821952248494E-003   8.6902360834776927E-006   1.9918494118537390E-009   1.3549230372236617E-003
   1.7345475940049249E-004  -236190.51287245459        8.8668134894311912E-002   2.8144686440058936E-002   5.4287158492436762E-005   1.1747903844103288E-002   2.3225631484039395E-005   7.8485415749481891E-009   4.7742056044960757E-003   8.7169815485648381E-006   2.0010543738324887E-009   1.3570046191484337E-003
   1.7372165563236033E-004  -235827.36276586674        8.8804354567802432E-002   2.8187924588106258E-002   5.4454233864042671E-005   1.1765951917186145E-002   2.3297111191674385E-005   7.8848120033087990E-009   4.7815401218316185E-003   8.7438091193532532E-006   2.0103018369105692E-009   1.3590893583927479E-003
   1.7398896253960447E-004  -235464.77058203297        8.8940780861632637E-002   2.8231228318177239E-002   5.4621822138819247E-005   1.1784027364788561E-002   2.3368810333997088E-005   7.9212498993447610E-009   4.7888857638297491E-003   8.7707190477631114E-006   2.0195919973361003E-009   1.3611772596744402E-003
   1.7425668075413440E-004  -235102.73546379083        8.9077414084571177E-002   2.8274597728265224E-002   5.4789924890469015E-005   1.1802130227813217E-002   2.3440729584281430E-005   7.9578560363326606E-009   4.7962425471127666E-003   8.7977115864856556E-006   2.0289250522626951E-009   1.3632683277181763E-003
   1.7452481090883193E-004  -234741.25655529485        8.9214254545833760E-002   2.8318032916505385E-002   5.4958543697511205E-005   1.1820260547222005E-002   2.3512869617862049E-005   7.9946311911169915E-009   4.8036104883270245E-003   8.8247869889855529E-006   2.0383011997536361E-009   1.3653625672554594E-003
   1.7479335363755272E-004  -234380.33300201446        8.9351302555083806E-002   2.8361533981174938E-002   5.5127680143296463E-005   1.1838418364036084E-002   2.3585231112140576E-005   8.0315761441266174E-009   4.8109896041429717E-003   8.8519455095032457E-006   2.0477206387860707E-009   1.3674599830246403E-003
   1.7506230957512774E-004  -234019.96395073185        8.9488558422433015E-002   2.8405101020693314E-002   5.5297335816021586E-005   1.1856603719335987E-002   2.3657814746591971E-005   8.0686916793912950E-009   4.8183799112551757E-003   8.8791874030573320E-006   2.0571835692552278E-009   1.3695605797709269E-003
   1.7533167935736475E-004  -233660.14854954006        8.9626022458441978E-002   2.8448734133622353E-002   5.5467512308744319E-005   1.1874816654261681E-002   2.3730621202770821E-005   8.1059785845582847E-009   4.8257814263823621E-003   8.9065129254469238E-006   2.0666901919786490E-009   1.3716643622463925E-003
   1.7560146362104986E-004  -233300.88594784099        8.9763694974120789E-002   2.8492433418666509E-002   5.5638211219398164E-005   1.1893057210012657E-002   2.3803651164317703E-005   8.1434376509090353E-009   4.8331941662674459E-003   8.9339223332540503E-006   2.0762407087004425E-009   1.3737713352099860E-003
   1.7587166300394905E-004  -232942.17529634334        8.9901576280929665E-002   2.8536198974673022E-002   5.5809434150807285E-005   1.1911325427847999E-002   2.3876905316965542E-005   8.1810696733759409E-009   4.8406181476775591E-003   8.9614158838460271E-006   2.0858353220955592E-009   1.3758815034275403E-003
   1.7614227814480955E-004  -232584.01574706056        9.0039666690779493E-002   2.8580030900632124E-002   5.5981182710701418E-005   1.1929621349086482E-002   2.3950384348546001E-005   8.2188754505591806E-009   4.8480533874040903E-003   8.9889938353778627E-006   2.0954742357740822E-009   1.3779948716717821E-003
   1.7641330968336147E-004  -232226.40645330906        9.0177966516032507E-002   2.8623929295677232E-002   5.6153458511730864E-005   1.1947945015106633E-002   2.4024088948995876E-005   8.2568557847436324E-009   4.8554999022627126E-003   9.0166564467946611E-006   2.1051576542855416E-009   1.3801114447223408E-003
